,comment,stars
117952,"['right', 'ear', 'pod', 'settle', 'right', 'gave', 'headache', 'stop', 'using', 'sold', 'bought', 'completely', 'different', 'set', 'ear', 'bud', 'everything', 'else', 'great', 'use', 'airpods', 'recommend', 'not', 'may', 'look', 'elsewhere']",3
117966,"['love', 'ease', 'use', 'sound', 'not', 'always', 'best', 'really', 'expected', 'given', 'price', 'tag', 'multiple', 'people', 'complain', 'hard', 'time', 'hearing', 'well', 'microphone']",3
117974,"['would', 'liked', 'lot', 'thinner', 'fit', 'comfortably', 'ear', 'keep', 'falling', 'afraid', 'loose', 'use', 'much', 'afraid', 'loose']",3
118000,"['hurt', 'ear', 'stay', 'gave', 'headache']",3
118002,"['battery', 'life', 'amazing', 'real', 'airpods', 'pro', 'not', 'scam', 'worth']",3
118016,"['wanted', 'keep', 'no', 'ear', 'bud', 'would', 'fit', 'ear', 'not', 'cause', 'pain', 'period', 'time', 'step', 'regular', 'airpods', 'feature', 'sound', 'downgrade', 'comfort', 'return']",3
118020,"['fell', 'ear', 'easily', 'left', 'ear', 'work', 'great']",3
118040,"['air', 'pod', 'pro', 'power', 'beat', 'pro', 'air', 'pod', 'limited', 'battery', 'life', 'fall', 'use', 'computer', 'use', 'beat', 'computer', 'exercise', 'superior', 'product']",3
118087,"['good', 'dollar', 'barely', 'tell', 'difference', 'noise', 'canceling', 'transparency', 'mode', 'good', 'base', 'kinda', 'uncomfortable', 'original', 'airpods', 'better']",3
118096,"['like', 'tend', 'fall', 'even', 'different', 'size']",3
118122,"['really', 'wanted', 'work', 'fit', 'tried', 'size', 'piece', 'none', 'worked', 'great', 'noise', 'cancellation', 'transparency', 'mode', 'absolutely', 'nothing', 'wrong', 'not', 'fitting']",3
118131,"['transparency', 'mode', 'suppose', 'amplify', 'outside', 'sound', 'like', 'hearing', 'aid', 'even', 'come', 'close', 'noise', 'cancellation', 'legit', 'not', 'worth']",3
118132,"['not', 'great', 'strongly', 'smell']",3
118196,"['left', 'side', 'static', 'sound', 'right', 'side', 'battery', 'dy', 'left']",3
118206,"['discomfort', 'disappointed', 'return', 'get', 'last', 'generation']",3
118228,"['bose', 'earbuds', 'better', 'job', 'noise', 'cancelling', 'sound', 'wise', 'earbuds', 'produce', 'flat', 'music', 'no', 'matter', 'plus', 'earbuds', 'even', 'fit', 'uncomfortable', 'regular', 'wired', 'earbuds']",3
118235,"['noise', 'cancellation', 'good', 'sound', 'quality', 'like', 'aa', 'previous', 'airport', 'price', 'not', 'difference', 'sound', 'quality']",3
118260,"['work', 'great', 'paid', 'earpod', 'case', 'shipped', 'earpods', 'case', 'know', 'forgot', 'wut']",3
118302,"['feel', 'like', 'find', 'pod', 'good', 'le']",3
118314,"['perfect', 'feature', 'keep', 'falling', 'ear', 'ugh']",3
118315,"['tend', 'drop', 'ear']",3
118320,"['one', 'first', 'apple', 'product', 'really', 'disappointed', 'sound', 'quality', 'average', 'no', 'match', 'comapred', 'bose', 'headphone', 'not', 'able', 'use', 'running', 'since', 'constantly', 'fall']",3
118388,"['make', 'ear', 'hurt', 'much', 'noise', 'cancellation', 'not', 'expected', 'airpod', 'pro', 'gonna', 'return', 'use', 'old', 'airpod']",3
118404,"['know', 'iphone', 'pro', 'ho', 'airpods', 'occasion', 'one', 'airpods', 'sound']",3
118433,"['feel', 'like', 'water', 'keep', 'ear', 'no', 'matter', 'size', 'pad', 'use', 'kept', 'thinking', 'would', 'get', 'used', 'want', 'exchange', 'late']",3
118457,"['poor', 'sound', 'quality']",3
118458,"['sound', 'honestly', 'plugin', 'headphone', 'better', 'sound', 'quality', 'noise', 'cancellation', 'true', 'name', 'work', 'well']",3
118492,"['okay', 'better', 'reg', 'airpods', 'not', 'great']",3
118506,"['slipped', 'ear', 'sweating']",3
118570,"['not', 'comfortably', 'really', 'price', 'range', 'could', 'ear', 'shape', 'not', 'sure', 'girlfriend', 'also', 'issue', 'may', 'pod']",3
118590,"['la', 'bateria', 'del', 'lado', 'derecho', 'no', 'dura', 'nada', 'los', 'do', 'se', 'cargan', 'al', 'mismo', 'tiempo', 'el', 'lado', 'derecho', 'siempre', 'se', 'descarga', 'no', 'se', 'si', 'e', 'un', 'defecto', 'de', 'fabrica', 'acontece', 'con', 'todos']",3
118603,"['great', 'noise', 'cancellation', 'tech', 'super', 'useful', 'downside', 'keep', 'falling', 'ear', 'might', 'return', 'stay', 'ear']",3
118611,"['work', 'good', 'first', 'hurt', 'ear', 'bad', 'went', 'size', 'perfect']",3
118613,"['left', 'pod', 'not', 'work', 'straight', 'box', 'luckily', 'found', 'update', 'software', 'instead', 'send', 'back', 'began', 'work', 'shortly']",3
118635,"['pod', 'keep', 'falling', 'no', 'matter', 'size', 'insert', 'use', 'understand', 'noise', 'cancellation', 'seem', 'anything']",3
118647,"['not', 'loud', 'sound', 'lower', 'iphone', 'wired', 'earphone', 'st', 'generation', 'airpods']",3
118649,"['look', 'sleek', 'sound', 'ok', 'rate', 'battery', 'life', 'horrible', 'get', 'probably', 'hour', 'full', 'charge', 'however', 'charging', 'box', 'hub', 'come', 'handy']",3
118656,"['used', 'hour', 'hurt', 'ear', 'tried', 'smaller', 'tip', 'still', 'hurt', 'going', 'try', 'today', 'little', 'tip', 'ear', 'feel', 'fine']",3
118672,"['noise', 'cancellation', 'great', 'tap', 'side', 'answer', 'phone', 'change', 'music']",3
118677,"['stay', 'ear', 'nicely', 'super', 'easy', 'use', 'noise', 'canceling', 'disappointing', 'review', 'paid', 'apple', 'noise', 'canceling', 'need', 'much', 'improvement']",3
118741,"['airpods', 'great', 'bought', 'run', 'would', 'slip', 'sweat', 'ear']",3
118744,"['wow', 'like', 'expected', 'based', 'review', 'sound', 'cancellation', 'decent', 'not', 'best', 'tried', 'would', 'not', 'stay', 'ear', 'weight', 'training', 'return']",3
118844,"['obviously', 'oversized', 'ear', 'hurt', 'ear', 'fast', 'not', 'big', 'fan', 'noise', 'cancellation', 'thing', 'make', 'head', 'weird']",3
118846,"['good', 'sound', 'cancellation', 'yet', 'sound', 'quality', 'not', 'expected', 'product']",3
118848,"['range', 'terrible', 'pretty', 'much', 'must', 'phone', 'time', 'drive', 'tractor', 'day', 'noise', 'cancellation', 'great']",3
118871,"['defect', 'left', 'side', 'battery', 'drop', 'suddenly', 'zero', 'almost', 'minute', 'usage', 'charged', 'almost', 'second', 'jump', 'approximately', 'minute', 'jump']",3
118895,"['really', 'wanted', 'love', 'new', 'airpods', 'pro', 'fit', 'ear', 'well']",3
118906,"['right', 'ear', 'piece', 'making', 'constant', 'clicking', 'noice', 'expect', 'better', 'apple']",3
118908,"['okay', 'productmedium', 'size', 'battery']",3
118927,"['old', 'much', 'better', 'hold', 'ear', 'better']",3
118938,"['not', 'worth', 'price']",3
118949,"['kept', 'sliding', 'ear', 'even', 'though', 'sound', 'quality', 'check', 'make', 'sure', 'using', 'right', 'ear', 'bud', 'size']",3
118975,"['bought', 'two', 'set', 'apple', 'airpod', 'pro', 'battery', 'life', 'not', 'long', 'charging', 'station', 'stopped', 'working', 'couple', 'month']",3
119005,"['not', 'expected', 'bought', 'one', 'time', 'amazing', 'second', 'time', 'around', 'real', 'deal']",3
119023,"['no', 'charger', 'port', 'requires', 'usb', 'port', 'not', 'regular', 'one', 'go', 'spend', 'extra', 'money', 'port', 'guess']",3
119176,"['keep', 'ear', 'fall', 'regardless', 'tip', 'size']",3
119183,"['definitely', 'convenient', 'ear', 'pod', 'not', 'comfortable', 'wear']",3
119189,"['headphone', 'amazing', 'includes', 'usb', 'cable', 'no', 'usb', 'adapter', 'not', 'able', 'charge']",3
119205,"['hold', 'charge', 'long']",3
119233,"['bought', 'last', 'week', 'work', 'everything', 'charging', 'case', 'charge', 'percent']",3
119306,"['fit', 'well', 'ear']",3
119318,"['like', 'keep', 'falling', 'buried', 'size', 'ear', 'piece']",3
119337,"['everything', 'great', 'left', 'ear', 'pod', 'kept', 'shutting', 'charge', 'left', 'still']",3
119349,"['make', 'feel', 'like', 'airplane', 'noise', 'cancellation', 'give', 'bad', 'headache']",3
119376,"['quality', 'good', 'despise', 'charger', 'cable', 'fit', 'standard', 'icable', 'plug']",3
119384,"['great', 'first', 'received', 'earbuds', 'block', 'noise', 'even', 'trying', 'bud']",3
119406,"['although', 'work', 'well', 'noise', 'cancellation', 'actually', 'hurt', 'no', 'complains']",3
119419,"['disappointed', 'fit', 'not', 'much', 'better', 'apple', 'ear', 'bud']",3
119435,"['comfortable', 'wearfair', 'sound', 'quality', 'stranomical', 'price', 'way', 'overpriced']",3
119464,"['pretty', 'cool', 'hurt', 'ear', 'wear', 'long']",3
119472,"['fit', 'ear', 'keep', 'dropping']",3
119494,"['lid', 'keep', 'moving', 'sideways', 'think', 'normal']",3
119507,"['ended', 'going', 'back', 'regular', 'airpods', 'issue', 'two', 'pair', 'received']",3
119554,"['sound', 'quality', 'bad', 'however', 'noise', 'cancelation', 'work', 'great']",3
119555,"['sure', 'airpod', 'good', 'got', 'amazon', 'airpods']",3
119567,"['son', 'muy', 'comodos', 'lindos', 'pero', 'al', 'dia', 'no', 'funcionaron', 'ma', 'tuve', 'pedir', 'un', 'cambio']",3
119569,"['pod', 'fall', 'easy']",3
119580,"['poor', 'fit', 'activity', 'kept', 'falling', 'physical', 'activity']",3
119607,"['little', 'uncomfortable', 'use', 'case', 'stay', 'open', 'facility', 'easy', 'lost']",3
119634,"['sound', 'quality', 'not', 'good', 'one', 'ear', 'bud', 'quit', 'charging', 'week']",3
119667,"['sustain', 'moisture', 'extreme', 'heat', 'combination']",3
119673,"['bass', 'dollar', 'headset']",3
119676,"['reinstall', 'firmware', 'not', 'keeping', 'connected', 'low', 'quality', 'case']",3
119754,"['good', 'buy', 'sec', 'gen', 'waste', 'money', 'buying']",3
119789,"['better', 'sound', 'quality', 'previous', 'generation']",3
119869,"['moisture', 'still', 'problem', 'ear', 'bud', 'still', 'fall']",3
119904,"['sudden', 'drop', 'battery', 'percentage', 'one', 'airpods']",3
119908,"['left', 'earbud', 'go']",3
120028,"['noise', 'cancellation', 'not', 'good']",3
120081,"['not', 'good', 'bose', 'like']",3
120120,"['poor', 'sound', 'quality', 'pod', 'cut', 'time']",3
120129,"['large', 'stay', 'tiny', 'little', 'ear']",3
120145,"['volume', 'low', 'android', 'device']",3
120161,"['charge', 'life', 'not', 'good']",3
120224,"['noise', 'cancelation', 'way', 'go']",3
120376,"['product', 'came', 'messed', 'box', 'used', 'shipping', 'way', 'big', 'not', 'enough', 'packing', 'hold', 'place', 'got', 'shaken', 'specific', 'project', 'timeline', 'used', 'could', 'rest', 'got', 'trashed', 'not', 'usable', 'product', 'expected', 'survived', 'work', 'print', 'good', 'paper', 'fine', 'buy', 'locally', 'next', 'time']",3
120387,"['arrives', 'package', 'broke', 'paper', 'got', 'damaged', 'little', 'bit', 'paper', 'inside', 'kind', 'expected', 'think', 'used', 'another', 'brand', 'type', 'paper', 'paper', 'thin', 'somehow', 'transparent', 'white', 'not', 'much', 'brightness', 'everything', 'paper', 'need', 'make', 'happy', 'printed', 'thing', 'epson', 'ecotank', 'et', 'series', 'printer']",3
120389,"['running', 'paper', 'ordered', 'package', 'essential', 'item', 'consolidate', 'shipment', 'not', 'used', 'yet', 'cannot', 'rate', 'brightness', 'quality', 'value', 'state', 'government', 'completely', 'lift', 'corona', 'virus', 'restriction', 'best', 'limit', 'purchase', 'essential', 'item', 'feeling', 'sad', 'today', 'checking', 'jeff', 'bezos', 'ceo', 'amazon', 'owner', 'washington', 'post', 'bias', 'google', 'search', 'result', 'positive', 'headline', 'regarding', 'dexamethasone', 'steroid', 'reduces', 'covid', 'death', 'washington', 'post', 'headline', 'live', 'update', 'fda', 'yank', 'emergency', 'authorization', 'drug', 'touted', 'trump', 'covid', 'treatment', 'think', 'switch', 'online', 'shopping', 'walmart', 'target', 'protest', 'washington', 'post', 'bias']",3
120403,"['paper', 'jam', 'easily', 'hp', 'printer', 'kept', 'flat', 'cabinet', 'like', 'low', 'humidity', 'environment', 'jam', 'like', 'way', 'even', 'graphic', 'look', 'paper', 'brighter', 'white', 'make', 'everything', 'pop', 'page']",3
120406,"['paper', 'thin', 'print', 'full', 'color', 'page', 'like', 'storybook', 'picture', 'baby', 'flashcard', 'color', 'dark', 'tone', 'resolution', 'seems', 'low', 'not', 'picture', 'shown', 'computer', 'think', 'paper', 'use', 'printing', 'single', 'color', 'like', 'label', 'document', 'simple', 'color']",3
120409,"['paper', 'little', 'thinner', 'toothier', 'heavier', 'smoother', 'pound', 'xerox', 'paper', 'usually', 'buy', 'could', 'explain', 'jammed', 'laser', 'printer', 'real', 'bear', 'getting', 'unwrapped', 'around', 'paper', 'roller', 'free', 'printer', 'could', 'finish', 'printing', 'however', 'nice', 'bright', 'white', 'color', 'laser', 'printer', 'toner', 'ink', 'seems', 'adhere', 'surface', 'fine', 'would', 'prefer', 'smoother', 'surface', 'though', 'later', 'edit']",3
120413,"['nothing', 'bad', 'say', 'paper', 'hp', 'paper', 'excellent', 'paper', 'general', 'printing', 'copying', 'using', 'ink', 'jet', 'printer', 'issue', 'delivery', 'not', 'sure', 'handling', 'time', 'box', 'arrived', 'bent', 'several', 'paper', 'ream', 'torn', 'open', 'fortunately', 'paper', 'not', 'damaged', 'surprised', 'think', 'damage', 'due', 'hp', 'box', 'bound', 'plastic', 'strip', 'used', 'carry', 'box', 'place', 'place', 'absolutely', 'no', 'care', 'taken', 'handle', 'package']",3
120414,"['excited', 'use', 'hp', 'printer', 'little', 'disappointed', 'started', 'using', 'first', 'impression', 'little', 'bit', 'thin', 'expected', 'looking', 'quality', 'paper', 'print', 'note', 'project', 'school', 'ink', 'alright', 'read', 'clearly', 'not', 'sure', 'thats', 'hp', 'printer', 'hate', 'jam', 'printer', 'paper', 'get', 'stuck', 'sometimes', 'print', 'get', 'double', 'paper', 'know', 'one', 'blank', 'paper', 'stick', 'one', 'printing', 'overall', 'mean', 'job', 'didnt', 'expect', 'little', 'circumstance', 'high', 'end', 'brand', 'paper', 'pro', 'cheapest', 'one', 'available']",3
120445,"['package', 'paper', 'arrived', 'ripped', 'open', 'pretty', 'obviously', 'missing', 'paper', 'not', 'going', 'sit', 'count', 'sheet', 'see', 'many', 'recogize', 'fault', 'ordering', 'online', 'rather', 'going', 'store', 'purchase', 'chalk', 'one', 'lesson', 'learned', 'move', 'otherwise', 'paper', 'advertised', 'hole', 'punched', 'adequate', 'weight', 'need', 'portion', 'sheet', 'somewhat', 'warped', 'due', 'lack', 'structure', 'no', 'complaint', 'regarding', 'individual', 'sheet']",3
120451,"['pandemic', 'shut', 'desperate', 'printer', 'paper', 'delivered', 'although', 'hewlett', 'packard', 'brand', 'name', 'quality', 'better', 'value', 'quality', 'single', 'package', 'one', 'purchase', 'costco', 'much', 'heavier', 'bond', 'paper']",3
120456,"['lot', 'paper', 'ruined', 'unusable', 'packaging', 'fine', 'opened', 'paper', 'drenched', 'something', 'green', 'sheet', 'paper', 'still', 'wrinkled', 'printing', 'look', 'unprofessional', 'assume', 'paper', 'fine', 'rather', 'disgruntled']",3
120459,"['exactly', 'advertised', 'however', 'team', 'dropped', 'corner', 'bent', 'every', 'page', 'ream', 'not', 'issue', 'device', 'substitute', 'undamaged', 'paper', 'needed', 'print', 'certain', 'document', 'defect', 'worth', 'returning', 'item', 'asking', 'refund', 'inconvenient', 'sure']",3
120460,"['paper', 'thin', 'serf', 'purpose', 'havent', 'problem', 'except', 'printer', 'james', 'couple', 'time', 'could', 'printer', 'hp', 'envy', 'job', 'fine']",3
120472,"['value', 'absolutely', 'unbeatable', 'however', 'get', 'straight', 'edge', 'anything', 'print', 'edge', 'blurry', 'shaky', 'didnt', 'brand', 'paper', 'really', 'no', 'idea', 'value', 'suppose', 'not', 'bad', 'though', 'idk', 'doc', 'needed', 'print', 'though']",3
120488,"['paper', 'need', 'disappointed', 'thin', 'flimsy', 'not', 'best', 'quality', 'mostly', 'use', 'kid', 'activity', 'extra', 'drawing', 'paper', 'obviously', 'doesnt', 'matter', 'thin', 'paper', 'slightly', 'embarrassed', 'handing', 'parent', 'monthly', 'activity', 'calendar', 'super', 'flimsy', 'paper']",3
120503,"['opened', 'box', 'paper', 'flying', 'everywhere', 'poor', 'packaging', 'paper', 'box', 'pretty', 'good', 'quality', 'packed', 'poorly']",3
120510,"['not', 'garbo', 'bought', 'feel', 'cheap', 'serf', 'u', 'right', 'even', 'know', 'printer', 'though', 'dad', 'agrees', 'quality', 'want', 'cheap', 'paper']",3
120514,"['extremely', 'disappointed', 'product', 'arrived', 'got', 'feeling', 'opened', 'resealed', 'two', 'ream', 'torn']",3
120556,"['dont', 'think', 'real', 'hp', 'printing', 'paper', 'home', 'office', 'bought', 'item', 'not', 'seem', 'like', 'original', 'hp']",3
120570,"['print', 'paper', 'not', 'come', 'straight', 'roll', 'printing', 'make', 'warm', 'bit', 'paper', 'thin', 'bare', 'mind']",3
120599,"['color', 'white', 'bit', 'notice', 'unless', 'encountering', 'better', 'paper', 'daily', 'activity']",3
120628,"['received', 'box', 'paper', 'damaged', 'no', 'way', 'return', 'making', 'due', 'pater', 'sometimes', 'jam', 'damaged', 'corner', 'cannot', 'get', 'live', 'person', 'phone']",3
120648,"['bought', 'child', 'print', 'homework', 'little', 'expensive', 'little', 'thin']",3
120661,"['paper', 'fine', 'part', 'corner', 'package', 'viciously', 'tore', 'open', 'however', 'slightly', 'damaged', 'bit', 'obsurd']",3
120677,"['pretty', 'good', 'thick', 'printing', 'paper', 'reason', 'getting', 'star', 'packaging', 'flimsy', 'ripped', 'halfway', 'time', 'got', 'package', 'paper', 'bent', 'dented']",3
120678,"['light', 'often', 'jam', 'hp', 'printer', 'suggest', 'buying', 'heavier', 'paper']",3
120684,"['free', 'shipping', 'way', 'go', 'paper', 'thick', 'work', 'fine', 'idk', 'color', 'lok']",3
120693,"['give', 'star', 'every', 'single', 'page', 'package', 'arrived', 'bent', 'get', 'replacement', 'amazon', 'thankfully', 'gave', 'without', 'hassle', 'returning', 'cheap', 'item', 'rating', 'amazon', 'end', 'really', 'paper', 'totally', 'fine', 'not', 'amazing', 'quality', 'anything', 'regular', 'every', 'day', 'printer', 'paper']",3
120706,"['little', 'confused', 'title', 'thought', 'getting', 'sheet', 'ream', 'see', 'sheet', 'selected', 'bad', 'sleepy', 'shopping', 'iprob', 'wouldnt', 'spent', 'almost', 'one', 'ream', 'use', 'paper', 'simple', 'thing', 'like', 'coupon', 'voucher', 'reciepts']",3
120718,"['package', 'paper', 'came', 'ripped', 'open', 'torn', 'top', 'bottom', 'paper', 'fine']",3
120719,"['get', 'paid', 'not', 'best', 'quality', 'not', 'worse', 'quality', 'either', 'paper', 'ripped', 'little', 'force', 'said', 'used', 'emergency', 'financial', 'issue', 'like', 'coronavirus', 'not', 'best', 'paper']",3
