,review,prediction
20774,"['bought', 'earbuds', 'replace', 'cheap', 'pair', 'gotten', 'year', 'ago', 'not', 'holding', 'anymore', 'grown', 'used', 'old', 'earbuds', 'okay', 'first', 'minute', 'quickly', 'caused', 'pain', 'ear', 'far', 'incredibly', 'comfortable', 'forget', 'even', 'usually', 'wear', 'one', 'swap', 'ear', 'continuous', 'use', 'swap', 'really', 'far', 'also', 'pumped', 'test', 'water', 'proof', 'capability', 'since', 'keep', 'different', 'schedule', 'husband', 'like', 'music', 'shower', 'like', 'waking', 'great', 'product', 'well', 'worth', 'money']",1
20777,"['gusto', 'facil', 'de', 'instalar', 'lo', 'recomiendo']",1
20778,"['headphone', 'seem', 'well', 'year', 'old', 'digital', 'learning', 'seem', 'block', 'outside', 'noise', 'help', 'meeting', 'teacher', 'microphone', 'seems', 'work', 'well', 'fit', 'well', 'stay', 'head', 'also', 'fit', 'year', 'old', 'happy', 'purchase', 'far']",1
20783,"['bought', 'year', 'old', 'son', 'play', 'fortnite', 'ton', 'love', 'headset', 'say', 'sound', 'mic', 'great', 'super', 'happy']",1
20795,"['dieser', 'cpu', 'ist', 'schnell', 'da', 'man', 'meinen', 'konnte', 'da', 'man', 'gleich', 'stuck', 'eingebaut', 'hat', 'der', 'kuhler', 'ist', 'zwar', 'etwas', 'protzig', 'aber', 'sonst', 'von', 'der', 'lautstarke', 'ordnung']",1
20809,"['easy', 'set', 'upworks', 'tcl', 'roku', 'remote']",1
20814,"['great', 'product']",1
20824,"['great', 'hdmi', 'cable', 'great', 'value', 'chord', 'bit', 'thin', 'not', 'bad']",1
20826,"['rd', 'pair', 'headphone', 'purchased', 'son', 'bought', 'pair', 'school', 'pair', 'home', 'son', 'handle', 'headphone', 'roughly', 'headphone', 'continue', 'work', 'well']",1
20829,"['liked', 'price', 'quality', 'picture']",1
20831,"['great', 'product', 'much', 'cheaper', 'store', 'great', 'price', 'fast', 'shipping']",1
20841,"['love', 'amazing', 'magical', 'thank', 'apple']",1
20858,"['really', 'enjoy', 'sound', 'quality', 'new', 'airpod', 'pro', 'hold', 'onto', 'fall', 'ear', 'randomly', 'without', 'warning', 'tried', 'earpiece', 'no', 'avail']",1
20879,"['phone', 'ipad', 'connected', 'play', 'speaker', 'living', 'room', 'wifi', 'router', 'also', 'phone', 'ipad', 'inside', 'room', 'foot', 'away', 'speaker', 'keep', 'start', 'stopping', 'really', 'ruin', 'mood', 'price', 'dollar', 'feel', 'unacceptable', 'really', 'bluetooth', 'work', 'perfectly', 'phone', 'right', 'next', 'connect', 'one', 'device', 'speaker', 'time']",1
20896,"['good', 'product']",1
20900,"['older', 'echo', 'device', 'first', 'display', 'no', 'idea', 'much', 'better', 'would', 'open', 'whole', 'new', 'world', 'game', 'image', 'video', 'everything', 'response', 'even', 'basic', 'question', 'whole', 'new', 'level', 'make', 'want', 'use', 'best', 'thing', 'bought', 'know', 'needed']",1
20902,"['purchased', 'due', 'price', 'point', 'needing', 'tripod', 'quickly', 'unfortunately', 'one', 'leg', 'securing', 'point', 'separated', 'almost', 'immediately', 'assembly', 'using', 'gently', 'hope', 'separate', 'ala', 'done', 'got', 'almost', 'year', 'next', 'time', 'would', 'pay', 'little', 'bit', 'something', 'bit', 'sturdy']",1
20915,"['good', 'product', 'great', 'sound', 'battery', 'life']",1
20926,"['tozo', 'bluetooth', 'wireless', 'earbuds', 'modern', 'marvel', 'recently', 'got', 'sony', 'lossless', 'flac', 'mp', 'walkman', 'thought', 'would', 'try', 'wireless', 'earbuds', 'gym', 'use', 'addition', 'bose', 'quiet', 'comfort', 'sennheiser', 'wired', 'headphone', 'read', 'lot', 'review', 'choice', 'difficult', 'skeptical', 'review', 'took', 'chance', 'amazon', 'good', 'return', 'justified', 'pleasantly', 'impressed', 'earbuds', 'bt', 'connectivity', 'charging', 'case', 'fit', 'especially', 'sound', 'never', 'thought', 'ear', 'bud', 'could', 'sound', 'full', 'bass', 'well', 'mids', 'treble', 'far', 'satisfied', 'far', 'durability', 'match', 'sound', 'would', 'purchase', 'tozo']",1
20943,"['work', 'intended', 'needed', 'buy', 'extra', 'bolt', 'work', 'extension', 'used', 'mount', 'tv', 'fireplace', 'tilt', 'aspect', 'nice', 'may', 'need', 'extra', 'bolt', 'supplied', 'mount', 'could', 'beat', 'price', 'tho']",1
20944,"['everything', 'work', 'well', 'accessing', 'tilting', 'screw', 'tv', 'mounted', 'difficult', 'tool', 'supplied']",1
20953,"['always', 'difficulty', 'finding', 'set', 'earbuds', 'fit', 'comfortably', 'sound', 'good', 'convenient', 'price', 'bought', 'many', 'pair', 'year', 'would', 'tendency', 'pop', 'ear', 'even', 'changing', 'different', 'size', 'insert', 'resorted', 'buying', 'corded', 'bud', 'ear', 'loop', 'would', 'become', 'uncomfortable', 'awhile', 'want', 'mess', 'using', 'pair', 'padded', 'ear', 'headphone', 'gym', 'good', 'bluetooth', 'earbud', 'solution', 'got', 'tozo', 'fit', 'fantastically', 'comfortable', 'long', 'period', 'time', 'sound', 'actually', 'blew', 'away', 'impressed', 'connected', 'toy', 'fitbit', 'ionic', 'love']",1
20973,"['best', 'earbuds', 'ever', 'better', 'beat', 'bose']",1
20991,"['great', 'speaker', 'almost', 'year', 'purchased', 'last', 'august', 'used', 'everywhere', 'beach', 'park', 'shower', 'etc', 'however', 'recently', 'charger', 'port', 'broke', 'unable', 'charge', 'use', 'anymore', 'wonder', 'anyone', 'else', 'problem', 'know', 'inserting', 'cord', 'incorrectly', 'never', 'problem', 'recently', 'really', 'recommend', 'speaker', 'otherwise', 'great', 'shower', 'grip', 'water', 'resistant', 'feature']",1
21000,"['bougbt', 'whole', 'bunch', 'wyze', 'cam', 'dash', 'cam', 'phone', 'far', 'single', 'one', 'go', 'bad']",1
21012,"['got', 'purchasing', 'echo', 'show', 'beat', 'price', 'choose', 'sd', 'hd', 'must', 'add', 'sd', 'card', 'recording', 'fine', 'pretty', 'great', 'night', 'vision', 'quality', 'work', 'need', 'watch', 'front', 'home']",1
21016,"['thought', 'usb', 'plug', 'could', 'used', 'connect', 'headphone', 'mic', 'computer', 'however', 'used', 'power', 'light', 'wish', 'highlighted', 'description', 'prominently', 'happy', 'headset', 'far']",1
21019,"['rd', 'show', 'unit', 'st', 'died', 'replaced', 'one', 'show', 'not', 'connect', 'alexa', 'unit', 'form', 'multi', 'room', 'music', 'group', 'transmits', 'audio', 'poorly', 'show', 'unit']",1
21027,"['expected', 'strong', 'rumble', 'like', 'xbox']",1
21040,"['month', 'far', 'great', 'p', 'charger']",1
21045,"['son', 'bugging', 'keyboard', 'mouse', 'use', 'p', 'gamestop', 'told', 'u', 'p', 'not', 'compatible', 'son', 'called', 'man', 'bluff', 'found', 'keyboard', 'mouse', 'course', 'ordered', 'blast', 'learning', 'play', 'video', 'game', 'said', 'challenging', 'love', 'challenge', 'great', 'product', 'great', 'price']",1
21060,"['tripod', 'solid', 'well', 'made', 'extend', 'well', 'relatively', 'tall', 'handle', 'nice', 'feel', 'pretty', 'sturdy', 'mostly', 'plastic', 'frame', 'trouble', 'putting', 'actual', 'heavy', 'camera', 'tripod']",1
21062,"['mean', 'work']",1
21066,"['simply', 'best', 'mid', 'sized', 'speaker', 'market']",1
21079,"['arrived', 'quickly', 'work', 'great']",1
21086,"['sound', 'better', 'tv', 'speaker', 'even', 'better', 'not', 'dialogue', 'mode']",1
21090,"['good', 'cheap', 'headset', 'year', 'cord', 'started', 'stop', 'working', 'certain', 'position', 'keep', 'cord', 'certain', 'position', 'work', 'made', 'impossible', 'party', 'chat', 'headset', 'would', 'get', 'disconnected', 'moved', 'ordered', 'another', 'one', 'reliable', 'point', 'new', 'headset', 'came', 'day', 'company', 'treat', 'well', 'contacted', 'make', 'thing', 'better', 'offered', 'full', 'refund', 'headset', 'not', 'received', 'refund', 'yet', 'happy', 'see', 'trying', 'keep', 'customer', 'happy']",1
21094,"['work', 'much', 'like', 'echo', 'device', 'home', 'would', 'nice', 'chargeable', 'battery', 'usb', 'cable', 'hanging', 'dashboard', 'time', 'would', 'also', 'great', 'could', 'drop', 'device', 'home', 'let', 'communicate', 'alone', 'would', 'help', 'stand', 'apart', 'phone', 'built', 'voice', 'assistant', 'android', 'auto', 'google', 'voice', 'siri', 'etc', 'main', 'thing', 'bug', 'manually', 'open', 'alexa', 'app', 'verify', 'passenger', 'every', 'time', 'start', 'car', 'counter', 'productive', 'already', 'driving', 'long', 'drive', 'sometimes', 'test', 'echo', 'google', 'assistant', 'phone', 'see', 'one', 'accurately', 'understands', 'request', 'pretty', 'close', 'google', 'usually', 'better', 'navigation', 'music', 'probably', 'selection', 'youtube', 'music', 'amazon', 'music', 'like', 'remixes', 'example', 'overall', 'decent', 'device', 'think', 'need', 'set', 'apart', 'free', 'apps', 'basically', 'thing']",1
21103,"['work', 'well', 'sure', 'charge', 'wall', 'outlet', 'instead', 'directly', 'usb', 'port', 'computer', 'device', 'intend', 'use', 'charging', 'support', 'aware', 'issue', 'quick', 'polite', 'helping', 'understand']",1
21119,['great'],1
21129,"['problem', 'alexa', 'not', 'play', 'song', 'purchased', 'amazon', 'listed', 'amazon', 'music', 'purchased', 'library', 'not', 'know', 'tried', 'talk', 'slowly', 'clearly', 'not', 'trick', 'apart', 'found', 'alexa', 'friendly', 'assistance', 'never', 'get', 'offended', 'highly', 'commended']",1
21134,"['every', 'security', 'camera', 'allows', 'flip', 'picture', 'orientation', 'video', 'order', 'accommodate', 'ceiling', 'mounting', 'except', 'ring', 'seriously', 'ring', 'not', 'allow', 'user', 'flip', 'orientation', 'gen', 'stickup', 'camera']",1
21147,"['good', 'price']",1
21156,"['issue', 'regard', 'sound', 'since', 'opening', 'product', 'sound', 'not', 'play', 'bit', 'searching', 'apparently', 'common', 'issue', 'fix', 'unplug', 'show', 'plug', 'back', 'even', 'sound', 'may', 'go', 'time', 'time', 'kind', 'half', 'baked', 'defective', 'design', 'happened', 'qa']",1
21157,"['not', 'able', 'install', 'not', 'getting', 'plugged', 'properly', 'switch', 'legrands', 'rtr', 'series', 'called', 'bose', 'service', 'centre', 'say', 'service', 'kolhapur']",1
21158,"['happy', 'purchase', 'antenna', 'easy', 'install', 'getting', 'channel', 'even', 'excepted']",1
21190,"['cpu', 'great', 'game', 'bundle', 'currently', 'offered', 'beware', 'hassle', 'amazon', 'get', 'full', 'redemption', 'day', 'delivery', 'friend', 'ordered', 'setup', 'going', 'back', 'forth', 'customer', 'service', 'week', 'no', 'redemption', 'great', 'cpu', 'fast', 'delivery', 'game', 'bundle', 'not', 'much']",1
21193,"['not', 'photographer', 'first', 'hard', 'figure', 'work', 'really', 'well', 'great', 'price', 'no', 'complaint']",1
21209,"['fit', 'hand', 'perfectly', 'really', 'simular', 'xbox', 'controller', 'layout', 'button', 'great', 'comfortable', 'large', 'hand']",1
21225,"['far', 'love', 'computer', 'back', 'lit', 'key', 'awesome', 'fast', 'clarity', 'perfect', 'would', 'recommend']",1
21226,"['love', 'new', 'ring', 'light', 'make', 'world', 'difference', 'picture', 'must', 'buy']",1
21239,"['work', 'look', 'great']",1
21242,['yup'],1
21244,"['fast', 'deeeeeeeceeeeent', 'bubble']",1
21245,"['best', 'speaker', 'tried', 'far', 'price', 'also', 'pretty', 'great', 'ordered', 'paid', 'red', 'came', 'white', 'hate', 'le', 'expensive', 'red', 'disappointed', 'seller', 'shipping', 'time', 'took', 'one', 'month', 'arrive', 'not', 'estimated', 'beginning', 'speaker', 'sound', 'amazing', 'loud', 'clear', 'battery', 'life', 'also', 'great', 'charge', 'two', 'time', 'month', 'last', 'day', 'day', 'playing', 'type', 'music', 'medium', 'high', 'volume', 'would', 'definitely', 'recommend', 'buy', 'speaker']",1
21248,"['easy', 'scratch', 'one', 'day', 'taken', 'care', 'see', 'already', 'scratch', 'not', 'dropped', 'hit', 'resistant', 'not', 'recommend']",1
21281,"['product', 'used', 'open', 'box', 'even', 'though', 'specify', 'description', 'sound', 'ok', 'bass', 'poor', 'bose', 'soundlink', 'smaller', 'beat', 'heck', 'bass', 'sound', 'soundbar', 'want', 'bass', 'get', 'soundbar']",1
21282,"['easy', 'install', 'work', 'exactly', 'hoped', 'would', 'bought', 'convenience', 'opening', 'door', 'phone', 'leave', 'opener', 'truck', 'parked', 'driveway', 'bad', 'thing', 'subscription', 'want', 'pay', 'pair', 'anything', 'app', 'no', 'use', 'paying', 'amazon', 'echo', 'not', 'huge', 'deal', 'may', 'user']",1
21286,"['producto', 'bueno', 'pero', 'algo', 'caro']",1
21289,"['ordered', 'got', 'code', 'right', 'away', 'no', 'problem']",1
21297,"['year', 'perfect', 'listening', 'tv', 'everyone', 'asleep', 'small', 'house', 'get', 'listen', 'sunday', 'morning', 'news', 'everyone', 'sleep', 'sound', 'quality', 'tv', 'news', 'great', 'work', 'kitchen', 'still', 'listen', 'tv', 'news', 'issue', 'standing', 'next', 'turned', 'microwave', 'little', 'choppy', 'microwaving', 'lol', 'range', 'one', 'transmitter', 'buy']",1
21298,"['saved', 'phone', 'many', 'time', 'scratch', 'crack', 'replace', 'one', 'new']",1
21305,"['using', 'little', 'speaker', 'intermittently', 'last', 'year', 'pretty', 'happy', 'not', 'care', 'world', 'day', 'exhausting', 'battery', 'charge', 'though', 'not', 'plugged', 'course', 'first', 'blame', 'tried', 'different', 'outlet', 'different', 'charger', 'ran', 'troubleshooting', 'nonsense', 'nopey', 'nope', 'dead', 'got', 'bose', 'site', 'told', 'luck', 'happy', 'give', 'discount', 'another', 'one', 'would', 'holding', 'perfectly', 'functioning', 'ue', 'boom', 'hand', 'survived', 'happily', 'last', 'year', 'cheaper', 'discount', 'price', 'bose', 'offered', 'hard', 'pas', 'bose', 'learned', 'lesson']",1
21313,"['receiver', 'tv', 'without', 'bluetooth', 'pairing', 'headphone', 'sometimes', 'watch', 'tv', 'movie', 'late', 'night', 'using', 'headphone', 'allows', 'respect', 'noise', 'level', 'others', 'hear', 'show', 'better', 'began', 'search', 'bluetooth', 'transmitter', 'would', 'pair', 'air', 'pod', 'wireless', 'headphone', 'two', 'month', 'ago', 'ordered', 'received', 'taotronics', 'bluetooth', 'mm', 'adapter', 'tt', 'ba', 'first', 'time', 'tried', 'use', 'air', 'pod', 'working', 'wireless', 'headphone', 'two', 'device', 'seem', 'connect', 'searched', 'tried', 'several', 'possible', 'solution', 'different', 'source', 'contacting', 'taotronics', 'support', 'one', 'case', 'started']",1
21324,"['worked', 'well', 'month', 'charge', 'partially', 'begin', 'flash', 'charging', 'stop', 'contacted', 'tech', 'support', 'twice', 'no', 'response', 'sad', 'nice', 'unit', 'good', 'looking', 'update', 'company', 'graciously', 'offered', 'replace', 'unit', 'sending', 'new', 'one', 'kind', 'easy', 'deal', 'give', 'new', 'unit', 'try', 'mentioned', 'love', 'original', 'unit', 'able', 'live', 'issue', 'company', 'sent', 'new', 'improved', 'product', 'love', 'phone', 'stand', 'charger', 'look', 'great', 'work', 'great', 'buy', 'sure']",1
21346,"['love', 'work', 'great', 'watch', 'movie', 'tv', 'go', 'hotel']",1
21351,"['good', 'price', 'great', 'quality', 'fast', 'service', 'highly', 'recommend', 'buyer']",1
21354,"['llegaron', 'en', 'perfecto', 'estado', 'se', 'ven', 'como', 'raros', 'un', 'audifono', 'no', 'funciona', 'el', 'derecho', 'nunca', 'encendio', 'la', 'luz', 'del', 'centro', 'tengo', 'que', 'intentar', 'muchas', 'veces', 'para', 'que', 'mi', 'celular', 'lo', 'lea', 'creo', 'que', 'son', 'reformados', 'ya', 'no', 'los', 'quiero', 'prefiero', 'ir', 'directo', 'una', 'tienda', 'fisica', 'tanto', 'que', 'emocione', 'por', 'la', 'compra']",1
21357,"['fantastic', 'price', 'loaded', 'apps', 'without', 'issue', 'great', 'display', 'item', 'changed', 'ram', 'added', 'mb', 'install', 'would', 'rated', 'came', 'mb', 'ram']",1
21361,"['not', 'able', 'connect', 'ring', 'doorbell', 'waiting', 'get', 'technician', 'come', 'ring', 'product', 'time']",1
21379,"['camera', 'got', 'may', 'faulty', 'hour', 'trying', 'get', 'connect', 'wifi', 'admit', 'gave', 'thank', 'quick', 'shipping', 'easy', 'return']",1
21399,"['ordered', 'two', 'case', 'paper', 'charged', 'two', 'case', 'paper', 'however', 'received', 'one', 'case', 'looked', 'package', 'tracking', 'indicated', 'one', 'case', 'damaged', 'not', 'shipped', 'not', 'informed', 'directly', 'charged', 'two', 'case', 'received', 'one', 'please', 'respond', 'immediately']",1
21409,"['could', 'give', 'would', 'told', 'would', 'able', 'see', 'color', 'except', 'night', 'vision', 'cant', 'speak', 'good', 'luck', 'trying', 'understand', 'person', 'saying', 'picture', 'quality', 'ok', 'looking', 'something', 'peak', 'house', 'room', 'time', 'time', 'ok', 'wanted', 'use', 'kid', 'play', 'area', 'keep', 'eye', 'working', 'work', 'cord', 'placed', 'also', 'limit', 'positioning', 'well']",1
21411,"['great', 'price', 'cyber', 'monday']",1
21413,"['nicely', 'sized', 'display', 'echo', 'show', 'beautiful', 'sound', 'connect', 'another', 'speaker', 'system', 'via', 'bluetooth', 'happy']",1
21428,"['paper', 'jammed', 'canon', 'first', 'couple', 'week', 'never', 'happened', 'paper']",1
21443,"['okay', 'bought', 'echo', 'auto', 'first', 'could', 'not', 'get', 'work', 'car', 'cadillac', 'srx', 'not', 'let', 'phone', 'use', 'audio', 'speaker', 'goggle', 'map', 'music', 'text', 'let', 'answer', 'make', 'call', 'fyi', 'cd', 'player', 'make', 'sure', 'eject', 'cd', 'mistake', 'echo', 'setup', 'work', 'great', 'love', 'let', 'mostly', 'everything', 'alexa', 'home', 'best', 'idea', 'ever', 'must']",1
21451,"['excellent', 'product', 'even', 'compete', 'much', 'expensive', 'tripod', 'durable', 'sturdy', 'every', 'possible', 'feature', 'professional', 'tripod', 'love', 'tripod', 'highly', 'recommended', 'photographer', 'come', 'quick', 'realease', 'plate', 'screw', 'easily', 'nikon', 'buble', 'show', 'straight', 'many', 'extension', 'tilt', 'control', 'option', 'happy', 'purchase']",1
21452,"['using', 'phenom', 'quad', 'core', 'year', 'finally', 'decided', 'upgrade', 'wow', 'difference', 'amd', 'lover', 'impressed']",1
21468,"['good', 'item', 'good', 'battery', 'life', 'connects', 'easily', 'seems', 'like', 'may', 'compression', 'going', 'though', 'sound', 'verified', 'way', 'sound', 'like', 'might']",1
21487,"['love', 'echo', 'show', 'completely', 'blown', 'away', 'speaker', 'quality', 'amazing', 'also', 'echo', 'spot', 'play', 'music', 'time', 'would', 'highly', 'recommend', 'anyone']",1
