,comment,stars
110169,"['high', 'hope', 'especially', 'considering', 'price', 'never', 'noise', 'cancelling', 'headphone', 'open', 'experience', 'might', 'reasoning', 'getting', 'work', 'typical', 'corporate', 'america', 'cube', 'farm', 'know', 'mean', 'loud', 'talking', 'co', 'worker', 'coworkers', 'annoyingly', 'clip', 'nail', 'nail', 'salon', 'cough', 'every', 'second', 'disgustingly', 'clear', 'sinus', 'throat', 'chest', 'whatever', 'every', 'minute', 'sniff', 'back', 'whatever', 'snot', 'nose', 'laugh', 'hard', 'wildly', 'know', 'know', 'someone', 'cannot', 'concentrate', 'music', 'playing', 'perfect', 'sound', 'not', 'however', 'drown', 'noise', 'set', 'teeth', 'edge', 'lastly', 'boneheaded', 'non', 'thinking', 'self', 'wear', 'eyeglass', 'obviously', 'ear', 'headphone', 'going', 'make', 'side', 'glass', 'push', 'head', 'no', 'longer', 'newborn', 'soft', 'impressionable', 'head', 'hardheaded', 'adult', 'literally', 'sadly', 'return', 'continue', 'research', 'perhaps', 'ear', 'active', 'noise', 'cancelling', 'headphone', 'justify', 'purchasing', 'bose', 'end', 'news', 'strangling', 'coworker', 'clear', 'throat', 'hock', 'loogies', 'sp', 'spit', 'every', 'single', 'retched', 'day', 'maybe', 'would', 'best', 'shell']",2
110179,"['control', 'button', 'could', 'use', 'raised', 'button', 'help', 'locate', 'control', 'noise', 'canceling', 'poor', 'pair', 'headphone', 'first', 'charge', 'plug', 'broke', 'inside', 'ear', 'phone', 'thought', 'would', 'good', 'choice', 'liked', 'pair', 'mistake', 'would', 'not', 'buy', 'set', 'would', 'buy', 'pair']",2
110182,"['worked', 'great', 'brief', 'bit', 'time', 'day', 'used', 'last', 'week', 'working', 'fine', 'stopped', 'connecting', 'device', 'paired', 'tried', 'unpairing', 'pair', 'not', 'pleased', 'especially', 'since', 'cannot', 'get', 'company', 'contact', 'back', 'probably', 'due', 'everything', 'shutting', 'right']",2
110189,"['year', 'half', 'later', 'broke', 'not', 'use', 'close', 'everyday', 'broke', 'right', 'side', 'earphone', 'worked', 'fine', 'audio', 'okay', 'battery', 'lasted', 'good', 'amount', 'time', 'disappointed', 'broke', 'not', 'using', 'heavily']",2
110203,"['bought', 'use', 'work', 'know', 'dysfunctional', 'device', 'mic', 'really', 'bad', 'terrible', 'return', 'item', 'everyone', 'conference', 'call', 'constantly', 'saying', 'sounded', 'water', 'similar', 'bummer', 'sound', 'quality', 'nice']",2
110210,"['worked', 'great', 'bought', 'daughter', 'december', 'not', 'even', 'month', 'old', 'right', 'ear', 'no', 'longer', 'sound', 'not', 'worth', 'price', 'length', 'time', 'worked']",2
110215,"['sound', 'quality', 'fine', 'return', 'due', 'unable', 'adjust', 'microphone', 'sensitivity', 'would', 'pick', 'dog', 'barking', 'mile', 'away', 'listening', 'mic', 'sounded', 'like', 'bottom', 'niagara', 'fall', 'tried', 'rd', 'party', 'apps', 'well', 'minimize', 'no', 'avail']",2
110220,"['important', 'headphone', 'not', 'active', 'noise', 'canceling', 'bought', 'based', 'positive', 'review', 'even', 'double', 'checking', 'fakespot', 'com', 'gave', 'rating', 'received', 'suspicious', 'since', 'mention', 'noise', 'canceling', 'setting', 'tried', 'within', 'home', 'setting', 'work', 'ok', 'recent', 'flight', 'no', 'noise', 'canceling', 'checked', 'cowin', 'website', 'clearly', 'show', 'not', 'noise', 'canceling', 'otherwise', 'not', 'bad', 'set', 'phone', 'though', 'finish', 'pick', 'every', 'fingerprint', 'possible']",2
110222,"['listen', 'music', 'honestly', 'know', 'sound', 'wanted', 'nouse', 'canceling', 'sending', 'back', 'felt', 'good', 'looked', 'good']",2
110260,"['noise', 'canceling', 'terrible', 'not', 'recommend']",2
110261,"['bought', 'july', 'husband', 'used', 'time', 'randomly', 'stopped', 'working', 'work', 'plugged', 'charger', 'manuel', 'say', 'not', 'work', 'plugged', 'charging', 'light', 'solid', 'red', 'fully', 'charged', 'instead', 'blink', 'red']",2
110266,"['bought', 'husband', 'gift', 'working', 'fine', 'charge', 'first', 'time', 'connected', 'charger', 'would', 'not', 'light', 'not', 'charge', 'cannot', 'use', 'cannot', 'get', 'charge', 'tried', 'multiple', 'different', 'charging', 'wire', 'besides', 'one', 'came', 'nothing', 'work']",2
110267,"['bought', 'brand', 'name', 'headphone', 'exclude', 'name', 'preserve', 'legitimacy', 'review', 'comparable', 'price', 'headphone', 'purchased', 'league', 'sound', 'quality', 'cowin', 'provides', 'no', 'depth', 'music', 'noise', 'canceling', 'negligible', 'typical', 'cheap', 'product', 'no', 'weight', 'sends', 'static', 'ear', 'shake', 'head', 'feel', 'disappointed', 'ripped']",2
110298,"['distortion', 'right', 'ear', 'moving', 'around', 'low', 'pitched', 'rumble', 'shouldnt', 'headphone', 'issue', 'pro', 'returned']",2
110305,"['sound', 'noise', 'cancelling', 'worked', 'well', 'however', 'looking', 'microphone', 'usage', 'look', 'elsewhere', 'micropohone', 'poor', 'returned', 'multiple', 'complaint', 'sounded', 'distant', 'could', 'not', 'hear', 'without', 'speaking', 'loudly', 'point', 'uncomfortably', 'loud', 'end']",2
110314,"['hr', 'run', 'time', 'great', 'however', 'wore', 'night', 'slept', 'fell', 'apart', 'month', 'would', 'recommend', 'use', 'occasionally', 'really', 'regret', 'purchase']",2
110337,"['love', 'issue', 'everyone', 'next', 'listen', 'listening']",2
110366,"['not', 'best', 'ever', 'still', 'good', 'turn', 'kinda', 'heavy', 'using', 'little', 'bit', 'hour', 'bluetooth', 'wired', 'headphone', 'noise', 'cancellation', 'naahh']",2
110371,"['moderately', 'work', 'block', 'noise', 'work', 'pretty', 'happy', 'however', 'broke', 'le', 'month', 'reached', 'cowin', 'refuse', 'replace', 'despite', 'month', 'warranty', 'seems', 'cheap', 'material', 'not', 'backed', 'company', 'unfortunately', 'recommend', 'anymore']",2
110383,"['read', 'review', 'purchasing', 'like', 'always', 'based', 'said', 'not', 'low', 'budget', 'opinion', 'pair', 'bought', 'kmart', 'way', 'surpass', 'thing', 'use', 'play', 'game', 'phone', 'delay', 'barely', 'hear', 'not', 'worth', 'money']",2
110398,"['bad', 'headphone', 'sound', 'quality', 'not', 'good', 'lag', 'latency', 'connected', 'via', 'bluetooth', 'size', 'large', 'no', 'horse', 'power', 'company', 'emailed', 'delete', 'old', 'comment', 'replace', 'new', 'headphone', 'lied', 'im', 'telling', 'truth', 'thanks']",2
110410,"['sound', 'quality', 'good', 'noise', 'cancelling', 'aspect', 'need', 'big', 'improvement', 'external', 'sound', 'noticable', 'good', 'bit', 'disapponited']",2
110412,"['joint', 'seems', 'broken', 'suddenly', 'unfortunately', 'even', 'seem', 'hear', 'anything', 'left', 'end', 'disappointing']",2
110425,"['find', 'uncomfortable', 'minimally', 'noise', 'cancelling', 'guess', 'get', 'pay', 'upgrade']",2
110435,"['no', 'bass', 'effect', 'zero', 'noise', 'cancelling', 'even', 'volume', 'good', 'pleasant', 'song']",2
110469,"['bought', 'answer', 'call', 'help', 'desk', 'wanted', 'ear', 'set', 'would', 'double', 'music', 'headset', 'pretty', 'bad', 'static', 'using', 'phone', 'music', 'use', 'work', 'well', 'well', 'noise', 'cancelling', 'probably', 'look', 'elsewhere', 'intending', 'use', 'telephone', 'work']",2
110477,"['little', 'bit', 'better', 'taotronics', 'anc', 'still', 'not', 'good', 'sound', 'quality', 'louder', 'clear', 'bass', 'minimal', 'also', 'returned', 'since', 'live', 'expectation', 'others', 'reviewed']",2
110483,"['loved', 'headphone', 'first', 'pretty', 'great', 'cancelling', 'noise', 'comfortable', 'wear', 'not', 'heavy', 'bulky', 'ear', 'rest', 'comfortable', 'however', 'month', 'got', 'started', 'make', 'weird', 'throbbing', 'pulsating', 'noise', 'sensation', 'every', 'hour', 'second', 'hurt', 'ear', 'basically', 'rendered', 'headphone', 'unwearable', 'not', 'sure', 'defect', 'headphone', 'function', 'deeply', 'annoying', 'uncomfortable', 'think', 'headphone', 'okay', 'first', 'degrade', 'pretty', 'quickly', 'unfortunately', 'bad', 'working', 'great']",2
110524,"['window', 'use', 'headset', 'use', 'phone', 'device', 'audio', 'quality', 'becomes', 'bad', 'either', 'use', 'mic', 'bad', 'audio', 'quality', 'use', 'headphone', 'better', 'quality', 'seems', 'limitation', 'bluetooth', 'driver', 'could', 'fixed', 'software', 'update', 'kill', 'purpose', 'purchasing']",2
110558,"['not', 'good', 'noise', 'cancellingbattery', 'dy', 'easy']",2
110565,"['least', 'half', 'second', 'delay', 'wireless', 'useless', 'video', 'see', 'source', 'spoken', 'word', 'sound']",2
110571,"['want', 'bass', 'heavy', 'sound', 'probably', 'ok', 'found', 'way', 'much', 'low', 'end', 'also', 'shuttering', 'fluttering', 'sound', 'noise', 'canceling', 'no', 'bueno']",2
110583,"['headset', 'comfortable', 'sound', 'nice', 'microphone', 'quality', 'bad', 'honestly', 'know', 'even', 'feature', 'one', 'garbled', 'sounding', 'microphone', 'ever', 'heard', 'practically', 'useless', 'looking', 'comfy', 'wireless', 'headset', 'probably', 'look', 'elsewhere']",2
110584,"['price', 'headset', 'fairly', 'decent', 'pair', 'noise', 'canceling', 'headphone', 'build', 'quality', 'lacking', 'used', 'work', 'since', 'late', 'aug', 'early', 'sept', 'currently', 'right', 'ear', 'cup', 'completely', 'detached', 'hanging', 'wire', 'audio', 'quality', 'noise', 'canceling', 'good', 'enough', 'office', 'think', 'next', 'purchase', 'higher', 'quality']",2
110597,"['little', 'fancy', 'wanted', 'look', 'cheap', 'not', 'greatest']",2
110604,"['exactly', 'year', 'headphone', 'stopped', 'functioning', 'bluetooth', 'no', 'longer', 'connect', 'even', 'mm', 'headphone', 'jack', 'produce', 'sound', 'year', 'used', 'decent', 'headphone', 'unlikely', 'buy', 'model', 'gave', 'star', 'rating', 'since', 'failed', 'light', 'use', 'year', 'purchase']",2
110625,"['bought', 'sound', 'cancelling', 'not', 'cancel', 'sound', 'well', 'bose', 'year']",2
110638,"['disappointed', 'performance', 'low', 'quality', 'headphone', 'muddy', 'sounding', 'headphone', 'tried', 'construction', 'switch', 'cheap', 'know', 'think', 'worth', 'returning', 'pair']",2
110676,"['sound', 'quality', 'great', 'sonos', 'noise', 'canceling', 'volume', 'self', 'loud', 'ness', 'bass', 'not', 'ups', 'recommend', 'not', 'buy', 'like', 'loud', 'music']",2
110693,"['microphone', 'quality', 'poor', 'le', 'minute', 'use', 'even', 'full', 'charge', 'headphone', 'disconnect', 'difficult', 'reconnect', 'computer', 'smartphone', 'exchanged', 'pair', 'thing', 'noise', 'canceling', 'le', 'ideal', 'like', 'ear', 'bud', 'sound', 'work', 'pretty', 'decent', 'bit', 'declining']",2
110712,"['headphone', 'earpiece', 'broke', 'soon', 'month', 'warranty', 'ended', 'not', 'buy', 'cowin']",2
110737,"['pretty', 'good', 'headphone', 'price', 'comfortable', 'comfortable', 'seem', 'hold', 'charge', 'quite', 'even', 'bluetooth', 'anc', 'however', 'seem', 'good', 'eliminating', 'background', 'noise', 'ear', 'bud', 'passively', 'sound', 'quality', 'also', 'similar']",2
110743,"['really', 'weak', 'high', 'end', 'flat', 'muddy', 'base', 'sound', 'like', 'cabinet', 'consol']",2
110755,"['not', 'happy', 'noise', 'canceling', 'feature', 'quality', 'sound', 'quality', 'product']",2
110774,"['month', 'one', 'headphone', 'stopped', 'working', 'square', 'trade', 'plan', 'replace', 'manufacturing', 'warranty', 'trying', 'contact', 'company', 'warranty', 'joke', 'no', 'one', 'responds', 'there', 'no', 'phone', 'number', 'one', 'email', 'got', 'seriously', 'asked', 'tried', 'different', 'device', 'nagging', 'year', 'old', 'cant', 'use', 'headphone']",2
110818,"['ordered', 'headphone', 'blue', 'teal', 'pink', 'blue', 'teal', 'wonderful', 'came', 'described', 'pink', 'pair', 'slightly', 'different', 'cord', 'braided', 'instead', 'rubber', 'come', 'headphone', 'jack', 'like', 'two', 'minor', 'difference', 'really', 'want', 'able', 'unplug', 'cord', 'headphone', 'model', 'number', 'box', 'slightly', 'different', 'listed', 'description', 'second', 'pair', 'sent', 'requested', 'return', 'original', 'pair', 'wrong', 'sent', 'exact', 'wrong', 'pair', 'returning', 'pink', 'pair', 'ordering', 'something', 'else', 'disappointing', 'two', 'seem', 'like', 'decent', 'headphone', 'pro', 'headphone', 'fit', 'kid', 'ranging', 'month', 'year', 'volume', 'control', 'sound', 'great']",2
110819,"['cute', 'awesome', 'hook', 'together', 'need', 'plug', 'one', 'really', 'terrible', 'volume', 'not', 'loud', 'car', 'activity', 'hard', 'hear', 'not', 'noise', 'cancelling', 'would', 'return', 'try', 'something', 'else', 'already', 'tried', 'multiple', 'time', 'bummer', 'cute', 'convenient']",2
110831,"['update', 'amazing', 'st', 'use', 'informed', 'daughter', 'teacher', 'sound', 'coming', 'one', 'headphone', 'brought', 'daughter', 'school', 'work', 'chromebooks', 'asked', 'worked', 'st', 'day', 'use', 'said', 'good', 'glad', 'like', 'headphone', 'complained', 'not', 'one', 'complaint', 'huge', 'plus']",2
110834,"['update', 'intended', 'update', 'review', 'earlier', 'week', 'positive', 'turnaround', 'original', 'review', 'manufacturer', 'sent', 'u', 'replacement', 'free', 'excellent', 'customer', 'service', 'actually', 'slightly', 'different', 'model', 'cord', 'permanently', 'connected', 'rather', 'removable', 'first', 'set', 'preferred', 'get', 'loose', 'disrupt', 'sound', 'unfortunately', 'new', 'set', 'broke', 'spot', 'right', 'expansion', 'connection', 'hopeful', 'son', 'loved', 'soft', 'comfortable', 'blocked', 'noise', 'u', 'set', 'useless', 'attempted', 'duct', 'tape', 'support', 'sit', 'right', 'headphone', 'not', 'u', 'original', 'review', 'ordered', 'son', 'volume', 'control', 'feature', 'worked', 'advertised', 'sound', 'quality', 'great', 'thought', 'great', 'fit', 'however', 'quality', 'material', 'poor', 'second', 'time', 'adjusted', 'fit', 'head', 'snapped', 'right', 'expansion', 'connection', 'no', 'longer', 'useable', 'side', 'dangles', 'thought', 'found', 'great', 'set', 'disappointed', 'broke', 'soon']",2
110861,"['worked', 'well', 'awhile', 'month', 'microphone', 'stopped', 'working', 'unfortunate', 'since', 'purchased', 'son', 'could', 'use', 'remote', 'piano', 'lesson', 'covid', 'stay', 'home', 'order']",2
110866,"['bought', 'online', 'learning', 'needed', 'fast', 'figured', 'good', 'review', 'would', 'good', 'quality', 'seeing', 'though', 'add', 'card', 'box', 'put', 'good', 'review', 'free', 'gift', 'card', 'not', 'surprised', 'first', 'pair', 'multifunction', 'button', 'disabled', 'noise', 'cancelling', 'switch', 'held', 'button', 'sound', 'quiet', 'child', 'tried', 'raise', 'volume', 'pc', 'noise', 'headphone', 'crackly']",2
110887,"['headphone', 'sturdy', 'sound', 'quality', 'fine', 'bought', 'two', 'kid', 'video', 'call', 'school', 'problem', 'unmute', 'mic', 'still', 'work', 'unplug', 'headphone', 'completely', 'tried', 'button', 'wire', 'control', 'want', 'speak', 'class', 'unplug', 'headphone']",2
110891,"['microphone', 'work', 'purchased', 'son', 'use', 'homeschool', 'setting', 'online', 'meeting', 'teacher', 'useless']",2
110896,"['headphone', 'month', 'used', 'normal', 'use', 'going', 'week', 'two', 'virtual', 'school', 'daughter', 'hearing', 'static', 'feedback', 'volume', 'keep', 'fluctuating', 'teacher', 'could', 'hear', 'first', 'hear', 'either', 'headphone', 'checked', 'everything', 'tell', 'problem', 'course', 'happened', 'one', 'week', 'past', 'returnable', 'date']",2
110900,"['comfortable', 'look', 'cool', 'son', 'really', 'loved', 'sound', 'started', 'getting', 'choppy', 'soon', 'received', 'filtering', 'voice', 'sort', 'music', 'background', 'twist', 'audio', 'jack', 'around', 'sometimes', 'word', 'two', 'filter', 'hopefully', 'still', 'used', 'intended', 'purpose', 'schooling', 'teacher', 'meeting', 'worthless', 'listen', 'music', 'video']",2
110927,"['bought', 'jan', 'daughter', 'new', 'school', 'transferred', 'used', 'school', 'beginning', 'march', 'school', 'shut', 'due', 'covid', 'may', 'picked', 'school', 'since', 'never', 'resumed', 'year', 'began', 'using', 'home', 'one', 'day', 'cord', 'literally', 'pulled', 'sound', 'adjustment', 'cord', 'disappointed', 'quality', 'great', 'would', 'expect', 'little', 'higher', 'quality', 'come', 'kid', 'daughter', 'take', 'care', 'item', 'little', 'loss']",2
110945,"['really', 'wanted', 'love', 'nothing', 'problematic', 'purchased', 'second', 'grader', 'use', 'online', 'class', 'constantly', 'creating', 'issue', 'pulling', 'siri', 'muting', 'without', 'ability', 'resolve', 'dropping', 'sound', 'pausing', 'video', 'used', 'chromebook', 'ipad', 'nearly', 'issue', 'super', 'frustrating', 'constant', 'disruption', 'time', 'focus', 'schoolwork']",2
110956,"['initially', 'thought', 'great', 'value', 'cord', 'started', 'breaking', 'son', 'sits', 'couch', 'last', 'pair', 'never', 'issue', 'twist', 'anything', 'since', 'jan', 'today', 'told', 'sound', 'coming', 'one', 'side', 'thorough', 'look', 'cannot', 'find', 'issue', 'glad', 'oay', 'lot']",2
110997,"['got', 'son', 'school', 'distance', 'learning', 'happening', 'month', 'half', 'broke', 'really', 'liked', 'point', 'think', 'crazy', 'broke', 'soon']",2
111064,"['sound', 'quality', 'pretty', 'good', 'love', 'connect', 'two', 'together', 'kid', 'share', 'music', 'problem', 'foam', 'padding', 'ear', 'make', 'headphone', 'unbearably', 'hot', 'tried', 'tolerate', 'minute', 'yr', 'old', 'also', 'complaining', 'headphone', 'make', 'head', 'hot', 'want', 'use', 'anymore']",2
111117,"['bought', 'headphone', 'school', 'test', 'run', 'tonight', 'reason', 'siri', 'keep', 'coming', 'daughter', 'us', 'headphone', 'something', 'wrong', 'good', 'siri', 'keep', 'popping', 'school', 'home']",2
111176,"['us', 'sound', 'already', 'started', 'getting', 'glitchy', 'coming', 'one', 'ear', 'time', 'great', 'work', 'expected', 'get', 'us']",2
111242,"['broke', 'month', 'plug', 'produce', 'static', 'sound', 'unless', 'held', 'right', 'way', 'like', 'older', 'version', 'headphone']",2
