,review,stars
107463,"['powered', 'headphone', 'provide', 'excellent', 'sound', 'quality', 'comfortable', 'key', 'phrase', 'powered', 'one', 'issue', 'major', 'randomly', 'timed', 'delay', 'switch', 'headphone', 'actually', 'turn', 'small', 'percentage', 'time', 'take', 'second', 'weird', 'often', 'NOT_it', 'take', 'closer', 'minute', 'ridiculous', 'got', 'point', 'would', 'purposely', 'turn', 'headphone', 'minute', 'knew', 'using', 'nothing', 'worse', 'ready', 'work', 'cleaning', 'wait', 'headphone', 'turn']",2
107479,"['headphone', 'paired', 'pc', 'tv', 'iphone', 'easily', 'sound', 'quality', 'excellent', 'comfortable', 'forget', 'im', 'wearing', 'great', 'price', 'great', 'product', 'update', 'feb']",2
107482,"['recently', 'started', 'issue', 'headphone', 'NOT_longer', 'connect', 'laptop', 'via', 'bluetooth', 'used', 'studied', 'sit', 'shelf', 'collecting', 'dust', 'also', 'shortly', 'stopped', 'working', 'audio', 'changed', 'everything', 'sounded', 'farther', 'away', 'reason']",2
107492,"['thought', 'fine', 'awhile', 'ive', 'several', 'month', 'left', 'speaker', 'stopped', 'working', 'laid', 'bed', 'looking', 'swivel', 'area', 'noticed', 'wire', 'taunt', 'microphone', 'left', 'side', 'also', 'stopped', 'working', 'better', 'get', 'headset', 'play', 'wire', 'durable']",2
107497,"['decent', 'headphone', 'nothing', 'write', 'home', 'sound', 'quality', 'NOT_as', 'clear', 'could', 'dislike', 'NOT_charge', 'plugged', 'plug', 'separately', 'via', 'usb', 'also', 'main', 'reason', 'bought', 'block', 'background', 'noise', 'work', 'noise', 'cancelling', 'feature', 'essentially', 'nothing', 'slight', 'muffling', 'background', 'noise', 'NOT_much', 'definitely', 'NOT_worth', 'price', 'would', 'NOT_recommend']",2
107502,"['NOT_button', 'mute', 'headset', 'turn', 'get', 'connect', 'macbook', 'pro', 'theyre', 'useless', 'going', 'stop', 'using', 'soon', 'find', 'another', 'pair', 'order', 'pair', 'creatives', 'worked', 'great', 'took', 'chance', 'noise', 'cancellation']",2
107509,"['bought', 'birthday', 'present', 'review', 'extremely', 'high', 'receive', 'get', 'whole', 'different', 'experience', 'connect', 'cord', 'phone', 'headphone', 'NOT_sound', 'coming', 'headphone', 'yes', 'turned', 'ive', 'tried', 'several', 'time', 'different', 'phone', 'result', 'taking', 'cord', 'issue', 'connecting', 'bluetooth', 'ive', 'returned', 'much', 'hassle', 'simple']",2
107512,"['beep', 'whenever', 'receive', 'notification', 'iphone', 'initiate', 'action', 'iphone', 'noise', 'canceling', 'ok', 'nowhere', 'near', 'beat', 'ear', 'already', 'travel', 'lot', 'wanted', 'great', 'noise', 'canceling', 'airplane', 'im', 'also', 'working', 'airplane', 'beeping', 'drove', 'nut', 'decent', 'headphone', 'NOT_touch', 'phone', 'NOT_receive', 'notification']",2
107519,"['con', 'real', 'sound', 'canceling', 'offer', 'way', 'cover', 'ear', 'know', 'sound', 'canceling', 'technology', 'NOT_remove', 'sound', 'however', 'tested', 'husband', 'year', 'old', 'bose', 'noise', 'canceling', 'headphone', 'bose', 'clear', 'winner']",2
107526,"['clunky', 'pain', 'pair', 'want', 'use', 'multiple', 'device', 'bright', 'annoying', 'light', 'earpiece', 'drive', 'woman', 'bonkers', 'listen', 'bed', 'prepare', 'strobe', 'beam', 'eye', 'listener', 'complain', 'sound', 'muffled', 'use', 'call']",2
107534,"['bought', 'thinking', 'price', 'point', 'great', 'replace', 'old', 'bose', 'found', 'folk', 'right', 'plane', 'land', 'sound', 'skip', 'also', 'ear', 'pad', 'round', 'circle', 'ear', 'NOT_round', 'really', 'NOT_fit', 'well', 'found', 'amazon', 'non', 'powered', 'headphone', 'work', 'better']",2
107544,"['besides', 'comfort', 'little', 'remarkable', 'headphone', 'plugged', 'sound', 'quality', 'decent', 'though', 'NOT_remarkable', 'bluetooth', 'wireless', 'sound', 'quality', 'drop', 'dramatically', 'point', 'NOT_worth', 'using', 'mode', 'honest', 'NOT_be', 'deal', 'ender', 'price', 'point', 'real', 'problem', 'mic', 'cannot', 'used', 'plugged', 'mode', 'must', 'bluetooth', 'looking', 'using', 'sort', 'communication', 'headphone', 'stay', 'away']",2
107547,"['whenever', 'try', 'use', 'phone', 'call', 'person', 'im', 'call', 'cannot', 'hear', 'well', 'whoever', 'designed', 'way', 'triangle', 'button', 'side', 'must', 'learning', 'disability', 'volume', 'bottom', 'volume', 'top', 'guy', 'NOT_even', 'scrape', 'cash', 'together', 'get', 'good', 'localization', 'low', 'battery', 'audio', 'message', 'plug', 'charging', 'yeah', 'sound', 'right', 'thought', 'would', 'good', 'brand', 'positive', 'review', 'another', 'chinese', 'knock', 'brand', 'unless', 'pick', 'stay', 'away']",2
107569,"['expecting', 'much', 'better', 'sound', 'quality', 'apple', 'earphone', 'came', 'phone', 'much', 'stronger', 'bass', 'overall', 'sound', 'quality', 'headphone', 'second', 'tried', 'headphone', 'immediately', 'thought', 'must', 'sort', 'bass', 'sound', 'control', 'NOT_for', 'headphone', 'deep', 'bass', 'definitely', 'NOT_what', 'looking', 'seem', 'like', 'last', 'long', 'time', 'look', 'nice', 'make', 'case', 'worse', 'considering', 'NOT_want', 'keep', 'something', 'NOT_sound', 'good', 'look', 'like', 'save', 'money', 'get', 'really', 'expensive', 'headphone', 'get']",2
107575,"['great', 'review', 'coming', 'noise', 'cancelling', 'annoying', 'best', 'mostly', 'uncomfortable', 'mute', 'ambient', 'noise', 'mic', 'absolute', 'garbage', 'tried', 'using', 'headset', 'bluetooth', 'call', 'end', 'complained', 'poor', 'sound', 'quality', 'much', 'background', 'noise', 'kind', 'youd', 'expect', 'cheap', 'earphone']",2
107597,"['underwhelming', 'noise', 'cancellation', 'headphone', 'overwhelming', 'price', 'NOT_sure', 'got', 'defective', 'pair', 'noise', 'cancellation', 'NOT_work', 'hear', 'people', 'talking', 'coffee', 'shop', 'frequent', 'even', 'noise', 'cancellation', 'feature', 'often', 'find', 'plugging', 'earphone', 'since', 'seem', 'block', 'noise', 'sound', 'quality', 'ok', 'NOT_recommend', 'noise', 'cancellation']",2
107606,"['looking', 'headset', 'work', 'home', 'disappointed', 'NOT_have', 'volume', 'button', 'mute', 'button', 'headset', 'disappointed', 'return', 'volume', 'button', 'mute', 'button', 'headset', 'would', 'kept']",2
107615,"['NOT_turn', 'NOT_in', 'use', 'continue', 'drain', 'battery', 'forget', 'turn', 'set', 'ive', 'lot', 'pair', 'headphone', 'even', 'cheapest', 'bluetooth', 'headphone', 'turn', 'NOT_in', 'use', 'priced', 'high', 'NOT_have', 'simple', 'battery', 'saving', 'feature']",2
107620,"['wanted', 'like', 'headphone', 'theyre', 'comfortable', 'look', 'nice', 'shut', 'sound', 'decently', 'well', 'without', 'active', 'noise', 'cancelling', 'enabled', 'sound', 'quality', 'pretty', 'good', 'unless', 'enable', 'active', 'noise', 'cancellation', 'active', 'cancellation', 'lackluster', 'knew', 'review', 'shutout', 'droning', 'noise', 'like', 'fan', 'engine', 'nothing', 'talking', 'sporadic', 'noise', 'however', 'two', 'primary', 'issue', 'made', 'return', 'item', 'NOT_these', 'wired', 'without', 'charged', 'expected', 'using', 'audio', 'cable', 'could', 'plug', 'headphone', 'turned', 'would', 'work', 'like', 'headphone', 'ive', 'owned', 'NOT_having', 'option', 'plug', 'battery', 'dead', 'must']",2
107623,"['ordered', 'headphone', 'specifically', 'amazon', 'choice', 'designation', 'great', 'review', 'chose', 'could', 'listen', 'audio', 'book', 'tv', 'room', 'music', 'playing', 'even', 'though', 'book', 'listening', 'featured', 'extremely', 'dynamic', 'narrator', 'volume', 'medium', 'high', 'level', 'still', 'distracted', 'word', 'song', 'playing', 'background', 'yes', 'checked', 'ensure', 'noise', 'cancelling', 'function', 'activated', 'hope', 'get', 'true', 'noise', 'cancellation', 'reasonable', 'price', 'perhaps', 'NOT_realistic']",2
107626,"['mostly', 'satisfied', 'headphone', 'recently', 'one', 'earbud', 'started', 'fall', 'frame', 'see', 'picture', 'pro']",2
107632,"['waste', 'sound', 'cancelling', 'NOT_work', 'sound', 'quality', 'decent', 'nothing', 'special', 'love', 'bass', 'basically', 'none', 'also', 'mic', 'NOT_work', 'plugged', 'via', 'aux', 'NOT_even', 'use', 'work', 'videogames', 'NOT_waste', 'money']",2
107643,"['stinking', 'pile', 'garbage', 'never', 'angry', 'review', 'two', 'month', 'near', 'daily', 'use', 'spending', 'last', 'month', 'struggling', 'cheaply', 'made', 'trash', 'headphone', 'endless', 'fingerprint', 'cheap', 'plastic', 'construction', 'look', 'nice', 'foot', 'away']",2
107654,"['headphone', 'seemed', 'sturdy', 'good', 'sound', 'quality', 'NOT_stay', 'paired', 'device']",2
107657,"['initially', 'impressed', 'noise', 'cancellation', 'sound', 'quality', 'base', 'quality', 'battery', 'life', 'however', 'month', 'use', 'one', 'day', 'volume', 'would', 'NOT_reach', 'previous', 'max', 'connecting', 'bluetooth', 'assumed', 'something', 'wrong', 'phone', 'tried', 'pairing', 'bluetooth', 'source', 'volume', 'remains', 'faint', 'connected', 'via', 'bluetooth', 'began', 'using', 'option', 'head', 'phone', 'chord', 'pleased', 'hear', 'volume', 'level', 'restored', 'month', 'using', 'chord', 'began', 'short', 'fortunately', 'mm', 'chord', 'still', 'salvage', 'use', 'however', 'would', 'prefer', 'bluetooth', 'headphone', 'amazing', 'first', 'month']",2
107658,"['specifically', 'bought', 'headphone', 'active', 'noise', 'cancelling', 'NOT_existent', 'ear', 'style', 'headphone', 'muffle', 'outside', 'sound', 'NOT_annoying', 'sound', 'coming', 'flight', 'attendant', 'screaming', 'child', 'muted', 'far', 'sound', 'quality', 'listening', 'music', 'great', 'fairly', 'comfortable']",2
107660,"['headphone', 'NOT_as', 'great', 'review', 'would', 'lead', 'believe', 'sound', 'quality', 'muffled', 'bass', 'weak', 'would', 'get', 'star', 'review', 'maybe', 'back', 'thats', 'outdated', 'technology', 'NOT_worth', 'money', 'purchasing', 'realizing', 'theyre', 'NOT_that', 'great', 'read', 'review', 'found', 'people', 'gave', 'star', 'clearly', 'NOT_had', 'good', 'headphone', 'life', 'youre', 'better', 'using', 'samsung', 'apple', 'earphone']",2
107675,"['started', 'great', 'month', 'later', 'one', 'side', 'quit', 'working', 'cut']",2
107700,"['seldom', 'write', 'review', 'item', 'thought', 'deserve', 'find', 'annoying', 'disconnect', 'device', 'order', 'connect', 'another', 'kid', 'cheap', 'headset', 'disconnect', 'headset', 'one', 'cannot', 'mean', 'wife', 'used', 'another', 'device', 'find', 'device', 'log', 'setting', 'disconnect', 'go', 'new', 'device', 'whole', 'thing', 'connect']",2
107734,"['six', 'month', 'left', 'earpiece', 'snapped', 'lay', 'bed', 'NOT_roll', 'onto', 'either', 'material', 'post', 'holding', 'simply', 'failed', 'also', 'increase', 'volume', 'fast', 'forward', 'must', 'push', 'lower', 'button', 'decrease', 'volume', 'rewind', 'must', 'push', 'upper', 'button', 'dumb', 'dumb', 'dumb']",2
107735,"['high', 'hope', 'headphone', 'great', 'review', 'NOT_good', 'microphone', 'absolutely', 'terrible', 'NOT_noise', 'cancelling', 'sound', 'NOT_good', 'also', 'uncomfortable', 'price', 'redeeming', 'factor']",2
107738,"['looking', 'noise', 'canceling', 'headphone', 'noise', 'canceling', 'feature', 'important', 'headphone', 'NOT_for', 'sound', 'quality', 'fine', 'bluetooth', 'work', 'ok', 'NOT_put', 'wall', 'headphone', 'phone', 'computer', 'returning', 'since', 'NOT_want', 'bulky', 'headphone', 'nothing', 'noise', 'canceling']",2
107758,"['pro', 'sound', 'quality', 'noise', 'canceling', 'quality', 'price', 'fit', 'ear', 'battery', 'life']",2
107809,"['sound', 'quality', 'good', 'anc', 'light', 'usage', 'started', 'realize', 'anc', 'started', 'make', 'funny', 'sound', 'sometimes', 'make', 'fan', 'like', 'sound', 'left', 'ear', 'give', 'headache', 'change', 'pressure', 'one', 'ear', 'also', 'make', 'chirp', 'like', 'sound', 'move', 'around']",2
107815,"['return', 'left', 'earpiece', 'would', 'cut', 'walked', 'NOT_too', 'impressed', 'sound', 'quality', 'work', 'properly', 'sitting']",2
107826,"['product', 'look', 'feel', 'nice', 'wear', 'long', 'period', 'time', 'NOT_discomfort', 'however', 'noice', 'cancellation', 'nc', 'le', 'poor', 'sound', 'quality', 'average', 'NOT_bass', 'bought', 'specifically', 'nc', 'disappointed', 'much', 'NOT_cancel', 'product', 'like', 'big', 'pear', 'expensive', 'ear', 'muff', 'nothing']",2
107850,"['work', 'day', 'giant', 'data', 'center', 'comfort', 'drowning', 'background', 'noise', 'important', 'thats', 'really', 'well', 'sound', 'microphone', 'quality', 'poor', 'every', 'time', 'talked', 'phone', 'person', 'end', 'complained', 'quality', 'went', 'back', 'worn', 'mpow', 'half', 'cost', 'work', 'way', 'better', 'guess', 'imma', 'buy', 'mpow']",2
107864,"['bought', 'mine', 'late', 'december', 'roughly', 'mo', 'ago', 'comfort', 'good', 'noise', 'cancellation', 'NOT_the', 'best', 'happy', 'sound', 'untill', 'bam', 'sound', 'volume', 'went', 'NOT_volume', 'full', 'charge', 'price', 'paid', 'hoping', 'would', 'last', 'month', 'oh', 'well', 'thats', 'amore']",2
107869,"['found', 'disappointing', 'headphone', 'lose', 'charge', 'use', 'noise', 'canceling', 'feature', 'use', 'aux', 'cable', 'also', 'NOT_last', 'anywhere', 'near', 'hour', 'charge', 'like', 'battery', 'also', 'took', 'le', 'two', 'month', 'become', 'inflated', 'NOT_fit', 'headphone', 'anymore', 'shortly', 'get', 'new', 'auxiliary', 'cable', 'one', 'came', 'stopped', 'working', 'shy', 'year', 'foam', 'started', 'ripping', 'earmuff', 'casing', 'understand', 'battery', 'auxiliary', 'cable', 'NOT_being', 'perfect', 'least', 'expect', 'headphone', 'last', 'year']",2
107884,"['seem', 'like', 'decent', 'headphone', 'especially', 'price', 'half', 'inch', 'short', 'able', 'comfortably', 'cover', 'ear', 'large', 'head', 'NOT_like', 'medically', 'concerning', 'way', 'bose', 'sony', 'fit', 'fine', 'aware', 'run', 'slightly', 'small', 'side']",2
107887,"['headphone', 'feel', 'cheap', 'maybe', 'shouldve', 'expected', 'given', 'price', 'flimsy', 'feeling', 'NOT_idea', 'tech', 'company', 'continue', 'use', 'glossy', 'finish', 'show', 'every', 'fingerprint', 'immediately', 'look', 'dirty', 'sound', 'quality', 'average', 'best', 'noise', 'cancelling', 'pretty', 'pathetic', 'sent', 'back', 'almost', 'immediately']",2
107895,"['upfront', 'know', 'made', 'china', 'looking', 'specifically', 'u', 'product', 'u', 'company', 'selling', 'chinese', 'product', 'said', 'sound', 'decent', 'mic', 'bit', 'canny', 'using', 'skype', 'team', 'zoom', 'good', 'wanted', 'pair', 'headphone', 'teleconference']",2
107896,"['like', 'look', 'cool', 'fit', 'well', 'however', 'noise', 'canceling', 'NOT_that', 'main', 'appeal', 'price', 'right', 'plus', 'listen', 'audible', 'book', 'wo', 'distraction', 'kid', 'im', 'single', 'mom', 'trying', 'get', 'away', 'pandemic', 'story', 'music', 'NOT_even', 'cancel', 'ride', 'mower', 'noise', 'need', 'use', 'actual', 'noise', 'canceling', 'ear', 'protector', 'earbuds', 'create', 'environment', 'hoping', 'would', 'provide']",2
107915,"['purchased', 'say', 'im', 'frustrated', 'NOT_really', 'read', 'instruction', 'first', 'soon', 'opened', 'box', 'turned', 'bluetooth', 'freaked', 'flashing', 'color', 'switched', 'fast', 'forward', 'reading', 'instruction', 'realised', 'need', 'go', 'NOT_only', 'nc', 'work', 'thought', 'maybe', 'dead', 'charge', 'fully', 'try', 'turn', 'bt', 'NOT_work', 'frustrating', 'im', 'disappointed', 'today', 'tough', 'really', 'NOT_need', 'add', 'wasted', 'dollar', 'list']",2
107958,"['sound', 'amazing', 'bass', 'amazing', 'sound', 'canceling', 'work', 'great', 'absolutely', 'loved', 'took', 'everywhere', 'roughly', 'month', 'purchase', 'bluetooth', 'started', 'cutting', 'randomly', 'disconnecting', 'right', 'earbud', 'slipped', 'headpiece', 'connects', 'loved', 'thing', 'durability', 'NOT_there']",2
108023,"['volume', 'button', 'set', 'poor', 'design', 'button', 'also', 'work', 'skip', 'repeat', 'track', 'frustrating', 'want', 'change', 'volume', 'skip', 'next', 'song', 'podcast', 'bad', 'design', 'sound', 'noise', 'canceling', 'fine', 'price', 'point', 'also', 'return', 'product', 'charged', 'go', 'ups', 'store', 'terrible']",2
108029,"['NOT_longer', 'show', 'samsung', 'galaxy', 'note', 'used', 'work', 'perfectly', 'called', 'tech', 'support', 'phone', 'get', 'recording', 'NOT_understandable', 'emailed', 'support', 'line', 'NOT_received', 'response', 'like', 'headphone', 'need', 'connect', 'NOT_useable']",2
108040,"['im', 'giving', 'head', 'phone', 'star', 'rating', 'sound', 'great', 'noise', 'cancelling', 'work', 'well', 'comfortable', 'microphone', 'horrible', 'NOT_work', 'bought', 'daughter', 'use', 'online', 'learning', 'teacher', 'never', 'hear', 'understand', 'testing', 'multiple', 'device', 'conclusion', 'mic', 'suck', 'contact', 'amazon', 'replacement', 'thinking', 'maybe', 'got', 'dud', 'since', 'review', 'great', 'part', 'replacement', 'issue', 'mic', 'NOT_work']",2
108049,"['like', 'bluetooth', 'capable', 'battery', 'seems', 'last', 'sound', 'quality', 'poor', 'volume', 'NOT_get', 'loud', 'still', 'hear', 'outside', 'noise', 'im', 'wearing', 'kind', 'irritating', 'ear', 'disappointed', 'purchase', 'price', 'thought', 'would', 'much', 'better', 'quality', 'sound', 'headphone', 'better', 'quality', 'sound', 'bought', 'year', 'ago']",2
108126,"['muffeled', 'music', 'like', 'still', 'packing', 'ear', 'cup', 'way', 'much', 'bass', 'sound', 'like', 'low', 'end', 'amplified', 'NOT_really', 'good', 'review', 'led', 'believe', 'fact', 'really', 'hard', 'deliver', 'great', 'sound', 'construction', 'comfort', 'bargain', 'price']",2
108137,"['main', 'selling', 'point', 'headphone', 'noise', 'cancellation', 'taking', 'couple', 'flight', 'conclusion', 'attenuate', 'certain', 'type', 'noise', 'degree', 'calling', 'headphone', 'noise', 'canceling', 'exaggeration']",2
108146,"['anc', 'NOT_work', 'well', 'NOT_sure', 'scheme', 'cancel', 'audio', 'noise', 'done', 'without', 'microphone', 'speaker', 'enclosure', 'sample', 'noise', 'fft', 'generate', 'opposing', 'audio', 'signal', 'jabra', 'anc', 'headset', 'price', 'one', 'work', 'much', 'better', 'cancelling', 'noise', 'NOT_work', 'wireless', 'one', 'wireless', 'interface', 'work', 'fine', 'music', 'audio', 'good']",2
108153,"['bought', 'solely', 'noise', 'canceling', 'capability', 'long', 'trip', 'unfortunately', 'NOT_cancel', 'noise', 'im', 'NOT_sure', 'review', 'high', 'seem', 'well', 'made', 'look', 'nice', 'NOT_cancel', 'noise', 'say', 'noise', 'canceling', 'noise', 'canceling', 'rated', 'NOT_idea', 'sound', 'quality', 'offer']",2
