,review,prediction
23734,"['great', 'laptop', 'price', 'surprisingly', 'solid', 'build', 'quality', 'price', 'little', 'flex', 'screen', 'keyboard', 'housing', 'backlit', 'keyboard', 'nice', 'addition', 'viewing', 'angle', 'screen', 'great', 'easily', 'one', 'best', 'bargain', 'laptop', 'right', 'thing', 'suggest', 'purchasing', 'extra', 'stick', 'gb', 'ram', 'significantly', 'improve', 'performance']",3
23736,"['great', 'product', 'needed', 'cheap', 'screen', 'protector', 'husband', 'new', 'phone', 'found', 'protector', 'beat', 'far', 'used', 'one', 'helped', 'well']",3
23809,"['phone', 'charger', 'plug', 'working', 'ordered', 'mean', 'time', 'use', 'work', 'amazing', 'charge', 'pretty', 'fast', 'little', 'inconvenient', 'cause', 'take', 'case', 'work', 'rubber', 'case', 'know', 'work', 'case', 'besides', 'work', 'really', 'well', 'side', 'note', 'definitely', 'cheaper', 'store', 'dollar', 'work']",3
23853,"['son', 'muy', 'responsables']",3
23861,"['much', 'appreciate', 'charger', 'love', 'green', 'charging', 'lite', 'dictate', 'started', 'charging', 'also', 'like', 'usbc', 'usb', 'type', 'usbc', 'usbc']",3
23871,"['originally', 'ordered', 'show', 'received', 'screen', 'small', 'kitchen', 'ended', 'ordering', 'one', 'show', 'sound', 'much', 'better', 'much', 'larger', 'need', 'glass', 'read', 'screen', 'show', 'stay', 'bedroom', 'photo', 'display', 'clock', 'alexa', 'item', 'excellent', 'used', 'gle', 'home', 'unit', 'alexa', 'much', 'superior', 'every', 'way']",3
23976,"['awesome', 'product', 'keep', 'controller', 'fully', 'charged', 'ready', 'go', 'whenever', 'need', 'also', 'look', 'nice']",3
23995,"['loved', 'headphone', 'return', 'microphone', 'bad', 'useless', 'could', 'turned', 'mic', 'would', 'kept', 'light', 'great', 'looking', 'ala', 'without', 'functioning', 'microphone', 'pointless']",3
24000,['mhm'],3
24012,"['exactamente', 'lo', 'que', 'necesitamos', 'en', 'la', 'oficina', 'sin', 'gastar', 'una', 'fortuna']",3
24022,"['bought', 'august', 'still', 'use', 'may', 'called', 'craftsman', 'ship', 'ever', 'seen', 'bluetooth', 'speaker', 'le', 'hundred', 'dollar', 'last', 'couple', 'month', 'first', 'actually', 'bought', 'saw', 'long', 'lasting', 'uncle', 'bought', 'mine', 'almost', 'year', 'ago', 'uncle', 'jbl', 'flip', 'believe', 'either', 'year', 'old', 'still', 'us', 'treated', 'well', 'done', 'little', 'form', 'not', 'quite', 'stress', 'test', 'towards', 'feature', 'check', 'tested', 'waterproof', 'indeed', 'brought', 'neighbor', 'pool', 'pool', 'party', 'last', 'july', 'year', 'initially', 'bought', 'still', 'waterproof', 'say', 'something', 'dropped', 'iphone', 'stopped', 'working', 'immediately', 'rated', 'everything', 'say', 'done', 'far', 'definitely', 'would', 'recommend']",3
24180,"['comfortable', 'good', 'sound', 'worth', 'money']",3
24188,"['sound', 'great']",3
24235,"['heavy', 'duty', 'stand', 'use', 'nikon', 'level', 'one', 'near', 'camera', 'one', 'stand', 'make', 'sure', 'leg', 'straight', 'not', 'disappointed', 'purchase', 'come', 'carrying', 'case']",3
24248,"['tcl', 'soundbar', 'not', 'fully', 'integrate', 'tcl', 'series', 'roku', 'disappointed', 'mute', 'button', 'not', 'work', 'volume', 'come', 'immediately', 'wise', 'not', 'bad', 'soundbar']",3
24284,"['excellent', 'product', 'seller']",3
24291,"['loved', 'fire', 'tv', 'stick', 'really', 'made', 'picture', 'look', 'prettier', 'movie', 'selection', 'awesome', 'still', 'learning', 'operate', 'system', 'make', 'alexa', 'work', 'still', 'training', 'mode', 'like', 'not', 'able', 'watch', 'cable', 'channel', 'local', 'station', 'birmingham', 'al', 'including', 'news', 'weather', 'along', 'time', 'come', 'stick', 'many', 'channel', 'many', 'repeating', 'thing', 'area', 'around', 'country', 'time', 'not', 'clear', 'jump', 'one', 'thing', 'another', 'however', 'still', 'like', 'reduce', 'cable', 'best', 'part', 'still', 'recommending', 'people', 'know', 'change', 'different', 'one', 'must', 'really', 'get', 'use', 'change']",3
24293,"['work', 'well', 'using', 'xfinity', 'app', 'saved', 'renting', 'another', 'box']",3
24337,"['great', 'love', 'not', 'good', 'setting', 'thing', 'super', 'easy', 'also', 'free', 'tv', 'great', 'movie', 'tv', 'lot', 'free', 'apps', 'also', 'netflix', 'hulu', 'prime', 'also', 'add', 'tv', 'app', 'youtube', 'great', 'price', 'came', 'fast']",3
24402,"['liked', 'short', 'cord', 'making', 'easy', 'place', 'near', 'psfour', 'need', 'longer', 'cord', 'might', 'not', 'work', 'fantastic', 'fast', 'light', 'know', 'one', 'charging']",3
24407,"['juste', 'perfect']",3
24411,"['excellent', 'product', 'excellent', 'price', 'quite', 'pleased', 'needed', 'would', 'buy', 'dozen']",3
24423,"['bought', 'pack', 'family', 'part', 'christmas', 'gift', 'not', 'last', 'couple', 'month', 'couple', 'lasted', 'even', 'le', 'absolutely', 'not', 'recommend', 'product', 'cheap', 'dollar', 'wise', 'quality', 'wise', 'total', 'disappointment']",3
24432,"['great', 'charger', 'needed', 'fast', 'wireless', 'charger', 'g', 'one', 'great', 'green', 'led', 'nice', 'notify', 'placed', 'device', 'correctly', 'ill', 'purchasing', 'another', 'desk', 'work']",3
24577,"['nephew', 'love', 'flashing', 'light']",3
24580,"['best', 'ring', 'light', 'price', 'company', 'truly', 'read', 'take', 'account', 'review', 'receive', 'product', 'light', 'came', 'three', 'day', 'direction', 'included', 'box', 'held', 'leg', 'tripod', 'placed', 'top', 'box', 'no', 'chance', 'accidentally', 'throwing', 'extension', 'cord', 'plenty', 'long', 'enough', 'dim', 'ability', 'huge', 'great', 'product']",3
24597,"['echo', 'auto', 'would', 'great', 'except', 'one', 'thing', 'constantly', 'loses', 'connection', 'alexa', 'app', 'constantly', 'drive', 'garage', 'phone', 'switch', 'wifi', 'mobile', 'data', 'momentary', 'disruption', 'data', 'connection', 'echo', 'auto', 'link', 'alexa', 'app', 'get', 'severed', 'mean', 'work', 'unless', 'open', 'app', 'phone', 'click', 'button', 'driving', 'pain', 'neck', 'not', 'particularly', 'safe']",3
24604,"['came', 'useful', 'level', 'star', 'toss', 'stud', 'finder']",3
24620,"['tripod', 'great', 'price', 'canon', 'heavy', 'dslr', 'safely', 'hold', 'weight', 'camera', 'tripod', 'light', 'feel', 'safe', 'using', 'outdoors', 'use', 'home', 'studio', 'portrait', 'problem', 'far']",3
24624,"['bit', 'skeptical', 'bluetooth', 'earbuds', 'purchasing', 'however', 'week', 'say', 'great', 'either', 'use', 'one', 'money', 'say', 'great', 'product', 'loud', 'enough', 'good', 'sound', 'quality', 'best', 'quite', 'long', 'battery', 'life', 'listened', 'hr', 'straight', 'still', 'charge']",3
24641,"['needed', 'thank']",3
24657,"['fragil', 'problemas', 'con', 'los', 'controles']",3
24669,"['huge', 'step', 'previous', 'version', 'comfortable', 'wear', 'great', 'job', 'canceling', 'noise', 'clear', 'mode', 'also', 'make', 'great', 'need', 'hear', 'people', 'talking', 'aware', 'certain', 'sound', 'around']",3
24675,"['far', 'good', 'work', 'every', 'way', 'hoped', 'would', 'difficulty', 'attach', 'garage', 'ceiling', 'would', 'nice', 'simpler', 'way', 'available']",3
24685,"['camera', 'everything', 'wanted', 'used', 'travel', 'mexico', 'able', 'control', 'camera', 'phone', 'using', 'app', 'lot', 'video', 'picture', 'stayed', 'month', 'lasted', 'whole', 'time', 'never', 'went', 'bad']",3
24722,"['satisfied', 'arrived', 'quickly', 'thru', 'email', 'code', 'worked', 'perfectly', 'purchase']",3
24788,"['came', 'advertised', 'easy', 'set', 'many', 'usable', 'application', 'awesome', 'sound', 'great', 'investment']",3
24870,"['literally', 'never', 'buy', 'another', 'cable', 'amazon', 'would', 'pay', 'four', 'five', 'even', 'six', 'time', 'much', 'cable', 'exact', 'thing', 'brand', 'name', 'last', 'long', 'amazon', 'cable', 'feel', 'little', 'le', 'stiff', 'make', 'cable', 'management', 'little', 'easier', 'always', 'buy', 'hdmi']",3
24903,"['work', 'intended']",3
24905,"['work', 'perfectly', 'speaker', 'great', 'quality', 'microphone', 'provides', 'great', 'sound', 'quality', 'end', 'phone', 'call', 'without', 'echo', 'fit', 'well', 'ear', 'battery', 'life', 'seems', 'great', 'far', 'not', 'died', 'use', 'dont', 'use', 'long', 'time', 'case', 'charge', 'ear', 'piece', 'right', 'back', 'pairing', 'phone', 'either', 'one', 'ear', 'piece', 'work', 'exactly', 'required', 'well', 'worth', 'cost']",3
24926,"['good', 'price', 'work']",3
25041,"['antenna', 'work', 'great', 'lot', 'extra', 'cable', 'put', 'away', 'tv', 'easily', 'available', 'channel', 'area', 'came', 'perfectly']",3
25042,"['really', 'used', 'alexa', 'echo', 'show', 'much', 'alarm', 'clock', 'since', 'got', 'set', 'remind', 'every', 'day', 'take', 'pill', 'success', 'rate', 'remembering', 'take', 'bed', 'really', 'done', 'much', 'apart', 'find', 'weather', 'lull', 'sleep', 'white', 'noise', 'found', 'story', 'mode', 'told', 'first', 'half', 'peter', 'rabbit', 'still', 'kind', 'getting', 'used', 'enjoying']",3
25043,"['dead', 'give', 'good', 'review', 'purchased', 'wfh', 'since', 'bluetooth', 'mic', 'not', 'like', 'mac', 'much', 'online', 'call', 'hung', 'music', 'sound', 'quality', 'comfortable', 'long', 'period', 'month', 'bluetooth', 'connection', 'run']",3
25054,"['amazing', 'buy', 'quality', 'design', 'fit', 'make', 'great', 'not', 'mention', 'price', 'son', 'tried', 'switch', 'apple', 'ipod', 'saying', 'get', 'expensive', 'one', 'not', 'mention', 'already', 'year', 'old', 'liked', 'quality']",3
25200,"['alexa', 'tell', 'dirty', 'joke', 'siri', 'favorite', 'fun', 'thing', 'ai', 'seriously', 'love', 'kid', 'friendly', 'joke', 'good', 'way', 'start', 'day', 'need', 'giggle', 'also', 'awesome', 'thing', 'keep', 'kitchen']",3
25202,"['ok', 'not', 'fantastic', 'tad', 'better', 'speaker', 'tv', 'lg', 'oled', 'no', 'real', 'bass', 'better', 'tv', 'speaker']",3
25247,"['pleasantly', 'surprised', 'audio', 'thing', 'loud', 'importantly', 'thicker', 'fuller', 'sound', 'sufficient', 'mid', 'range', 'bass', 'considering', 'size', 'audio', 'engineer', 'stand', 'listening', 'bad', 'gear', 'eventually', 'distorts', 'reality', 'sound', 'quality', 'like', 'going', 'audio', 'stuff', 'day', 'starting', 'mp', 'lousy', 'speaker', 'headphone', 'listen', 'tolerate', 'day', 'minor', 'stuff', 'speaker', 'get', 'job', 'done', 'considering', 'size', 'put', 'good', 'almost', 'balanced', 'sound', 'would', 'take', 'jbl', 'flip', 'logitech', 'ue', 'ue', 'pump', 'volume', 'however', 'sound', 'not', 'clean']",3
25264,"['el', 'producto', 'llego', 'en', 'muy', 'buen', 'estado', 'la', 'calidad', 'de', 'la', 'switch', 'e', 'de', 'lo', 'mejor', 'decir', 'que', 'e', 'la', 'version', 'ma', 'nueva', 'recomiendo', 'este', 'producto', 'ampliamente']",3
25331,"['ink', 'cartridge', 'definitely', 'not', 'provide', 'page', 'supposed', 'best', 'guess', 'got', 'page', 'worth', 'printing', 'print', 'draft', 'quality', 'save', 'ink', 'time', 'ordering', 'staple', 'disappointed']",3
25368,"['el', 'producto', 'e', 'lo', 'vendido']",3
25438,"['thing', 'disliked', 'headset', 'plug', 'usb', 'plug', 'computer', 'get', 'light', 'hoping', 'would', 'light', 'plugged', 'xbox', 'controller', 'little', 'flaw', 'great', 'headset', 'worth', 'money']",3
25543,"['good', 'price', 'really', 'good', 'performance', 'price']",3
25557,"['detached', 'garage', 'chamberlain', 'opener', 'myq', 'compatible', 'bought', 'time', 'ask', 'close', 'garage', 'door', 'installation', 'simple', 'follow', 'app', 'tell', 'since', 'detached', 'garage', 'needed', 'purchase', 'wifi', 'extender', 'myq', 'work', 'well', 'see', 'garage', 'open', 'closed']",3
25573,"['stopped', 'working', 'soon', 'phone', 'display', 'timed', 'would', 'not', 'interface', 'chevy', 'volt', 'subscribe', 'onstar', 'even', 'though', 'bluetooth', 'phone', 'connection', 'may', 'not', 'bluetooth', 'music', 'interface']",3
25600,"['lasted', 'longer', 'couple', 'month', 'would', 'really', 'liked', 'however', 'went', 'put', 'head', 'left', 'earpiece', 'snapped', 'right', 'not', 'stay', 'head', 'price', 'expect', 'world', 'greatest', 'noise', 'cancelling', 'sound', 'quality', 'get', 'decent', 'build', 'quality', 'least', 'looking', 'buying', 'spend', 'couple', 'extra', 'buck', 'better', 'brand']",3
25658,"['like', 'adjustable', 'wish', 'look', 'faux', 'plastic', 'looking', 'could', 'great', 'decor', 'well']",3
25706,"['not', 'noise', 'cancelling', 'still', 'hear', 'surroundings', 'least', 'still', 'hear', 'someone', 'talk', 'told', 'phone', 'chat', 'make', 'sound', 'lot', 'better', 'listening', 'call', 'sound', 'rather', 'normal', 'compared', 'phone']",3
25771,"['easy', 'setup', 'great', 'sound']",3
25774,"['excellent', 'product']",3
25775,"['used', 'seems', 'similar', 'quality', 'tripod', 'paid']",3
25777,"['bought', 'two', 'camera', 'keep', 'eye', 'dog', 'work', 'day', 'initially', 'excited', 'camera', 'coworker', 'us', 'reason', 'issue', 'enticed', 'price', 'point', 'great', 'quality', 'picture', 'great', 'camera', 'lag', 'little', 'play', 'back', 'slightly', 'delayed', 'nothing', 'terrible', 'disappointed', 'length', 'chord', 'came', 'no', 'description', 'say', 'long', 'chord', 'supposed', 'pull', 'user', 'manual', 'search', 'said', 'came', 'ft', 'chord', 'thought', 'perfect', 'least', 'reach', 'outlet', 'top', 'wall', 'unfortunately', 'chord', 'got', 'shorter', 'foot', 'not', 'reach', 'buying', 'longer', 'chord', 'issue', 'us', 'simple', 'usb', 'knowing', 'advance', 'would', 'nice', 'could', 'ordered', 'time', 'way', 'audio', 'nice', 'could', 'improved', 'noticed', 'hold', 'microphone', 'button', 'second', 'finish', 'talking', 'else', 'cut', 'end', 'saying', 'sometimes', 'even', 'still', 'cut', 'say', 'like', 'share', 'camera', 'view', 'fiance', 'use', 'account', 'instead', 'u', 'sharing', 'one', 'account', 'next', 'issue', 'one', 'camera', 'seems', 'defective', 'camera', 'got', 'kitchen', 'work', 'perfectly', 'one', 'living', 'room', 'consistently', 'go', 'offline', 'cannot', 'reset', 'app', 'way', 'fix', 'either', 'restart', 'wifi', 'router', 'unplug', 'camera', 'wall', 'plug', 'back', 'unfortunately', 'cannot', 'away', 'house', 'completely', 'defeat', 'purpose', 'camera', 'first', 'place', 'time', 'reset', 'home', 'no', 'longer', 'reconnects', 'app', 'show', 'issue', 'camera', 'cannot', 'connect', 'wifi', 'issue', 'clearly', 'connection', 'camera', 'working', 'fine', 'lead', 'believe', 'one', 'defective', 'went', 'ahead', 'ordered', 'replacement', 'tomorrow', 'well', 'update', 'review', 'not', 'work', 'wondering', 'paying', 'extra', 'money', 'ring', 'camera', 'would', 'worth']",3
25827,['expected'],3
25836,"['great', 'easy', 'use']",3
25939,"['arrived', 'much', 'sooner', 'supposed', 'sister', 'itching', 'get', 'switch', 'month', 'happy', 'receive', 'day', 'ordered', 'perfect', 'condition', 'everything', 'worked', 'far', 'would', 'buy']",3
25942,"['want', 'anc', 'great', 'audio', 'decent', 'battery', 'life', 'portability', 'perfect', 'connection', 'great', 'call', 'quality', 'airpods', 'pro', 'real', 'option', 'sea', 'tws', 'earbuds', 'anc', 'pas', 'track', 'control', 'work', 'box', 'want', 'battery', 'life', 'info', 'program', 'google', 'assistant', 'music', 'auto', 'pause', 'removed', 'ear', 'install', 'rd', 'party', 'app', 'using', 'materialpods', 'cost', 'app', 'basically', 'control', 'apple', 'user']",3
25950,"['issue', 'first', 'camera', 'contacted', 'akashi', 'customer', 'service', 'made', 'right']",3
26029,"['disconnected', 'cable', 'felt', 'good', 'changed', 'setting', 'channel', 'scan', 'getting', 'channel', 'including', 'abc', 'cbs', 'nbc', 'fox', 'wish', 'guide', 'could', 'use', 'select', 'channel', 'thats', 'thing', 'missing']",3
26085,"['love', 'unlock', 'front', 'door', 'work']",3
26094,"['loveee', 'sound', 'cancelation', 'perfect']",3
26108,"['work', 'good', 'look', 'good', 'brother', 'love']",3
26134,"['bought', 'camera', 'could', 'monitor', 'come', 'apartment', 'day', 'issue', 'maintenance', 'team', 'apartment', 'complex', 'coming', 'stealing', 'coming', 'put', 'order', 'camera', 'initially', 'worked', 'great', 'box', 'notification', 'set', 'great', 'however', 'main', 'issue', 'camera', 'consistently', 'send', 'notification', 'someone', 'else', 'enters', 'apartment', 'day', 'week', 'maintenance', 'people', 'come', 'camera', 'send', 'anything', 'let', 'know', 'light', 'outside', 'shifting', 'blind', 'main', 'issue', 'consistently', 'loses', 'connection', 'internet', 'service', 'either', 'reset', 'camera', 'another', 'major', 'headache', 'reset', 'router', 'customer', 'service', 'company', 'also', 'poor', 'approach', 'every', 'problem', 'reset', 'keep', 'trying', 'begin', 'work', 'properly', 'gonna', 'try', 'another', 'camera', 'one', 'worth', 'trouble', 'good', 'thing', 'could', 'say', 'picture', 'quality', 'great', 'work', 'properly', 'caught', 'maintenance', 'person', 'stealing', 'food', 'pantry']",3
26167,"['shocked', 'tripod', 'positive', 'review', 'quality', 'awful', 'unstable', 'fall', 'time', 'not', 'good', 'thing', 'camera', 'attached', 'one', 'leg', 'mine', 'fell', 'month', 'amateur', 'tripod', 'recommend', 'product']",3
26182,"['not', 'everyone', 'think', 'echo', 'battery', 'last', 'long', 'not', 'impressed', 'bluetooth', 'work', 'better', 'waste', 'money']",3
26210,['everyone'],3
26232,"['light', 'best']",3
26256,"['screen', 'protector', 'honestly', 'probably', 'better', 'invisihield', 'one', 'expensive', 'phone', 'company', 'try', 'sell', 'price', 'amazing', 'come', 'buying', 'nd', 'time', 'love', 'much', 'phone', 'fell', 'multiple', 'time', 'glass', 'screen', 'protector', 'left', 'no', 'scratch', 'crack', 'phone']",3
26302,"['used', 'number', 'different', 'headphone', 'headset', 'wired', 'earbuds', 'year', 'however', 'first', 'set', 'truly', 'wireless', 'earbuds', 'must', 'say', 'impressed', 'day', 'sound', 'quality', 'good', 'headset', 'used', 'tested', 'podcasts', 'music', 'youtube', 'video', 'no', 'noticeable', 'audio', 'lag', 'price', 'trouble', 'believing', 'better', 'value', 'easy', 'pair', 'set', 'case', 'second', 'took', 'back', 'phone', 'recognized', 'second', 'different', 'size', 'silicone', 'ear', 'bud', 'adapter', 'part', 'physically', 'go', 'ear']",3
26336,"['got', 'item', 'deep', 'discount', 'amazon', 'open', 'box', 'item', 'always', 'want', 'garage', 'remote', 'embedded', 'smartphone', 'product', 'serf', 'purpose', 'well', 'year', 'back', 'requires', 'spend', 'professional', 'installation', 'almost', 'price', 'plus', 'simple', 'min', 'diy', 'thanks', 'product', 'one', 'star', 'due', 'missing', 'original', 'cohesive', 'coming', 'quickly', 'solved', 'putting', 'velco', 'tape', 'happy', 'product', 'overall']",3
